cod_cluster,lon,lat,S1,S2,S3,S4,time_min,distance,COD_NVO
114303_0,-70.60458999999999,-33.52183823529411,0.0,0.0,0.0,0.0,5.021148459383753,1487.0252100840337,114303
114303_1,-70.57540829516539,-33.52852821882949,0.0,0.0,0.0,0.0,12.521458863443605,4276.29262086514,114303
114303_2,-70.56355290429036,-33.53776320132016,0.0,0.0,0.0,0.0,17.06897689768978,6147.23102310231,114303
114303_3,-70.593975,-33.52594666666667,0.0,0.0,0.0,0.0,9.094444444444443,2761.8333333333335,114303
114831_0,-70.5889630681818,-33.51824045454547,0.0,0.0,0.0,0.0,4.316666666666668,1597.284090909091,114831
114831_1,-70.5984302631579,-33.513882631578944,0.0,0.0,0.0,0.0,6.078728070175438,2162.592105263158,114831
114831_2,-70.58005787878788,-33.51861535353535,0.0,0.0,0.0,0.0,7.49915824915825,2698.2626262626263,114831
114831_3,-70.59016818181819,-33.51555454545455,0.0,0.0,0.0,0.0,4.862121212121212,1557.8181818181818,114831
114802_0,-70.55204663461542,-33.51779846153846,0.0,0.0,0.0,0.0,8.528205128205128,3319.8653846153848,114802
114802_1,-70.5422818181818,-33.533779090909086,0.0,0.0,0.0,0.0,14.30606060606061,6453.909090909091,114802
114802_2,-70.57221752577317,-33.514889278350516,0.0,0.0,0.0,0.0,3.685137457044672,1230.3505154639174,114802
114802_3,-70.55899833333335,-33.51690333333334,0.0,0.0,0.0,0.0,6.161111111111111,2287.0,114802
114824_0,-70.59649637795276,-33.554892992125986,0.0,0.0,0.0,0.0,6.8396325459317575,2618.267716535433,114824
114824_1,-70.57841753731344,-33.544953955223896,0.0,0.0,0.0,0.0,5.261940298507464,1841.455223880597,114824
114824_2,-70.59937499999998,-33.54091500000001,0.0,0.0,0.0,0.0,3.3916666666666666,1034.5,114824
114824_3,-70.59663257861638,-33.54463547169809,0.0,0.0,0.0,0.0,2.929454926624738,949.566037735849,114824
200144_0,-70.58113931034481,-33.55222068965517,0.0,0.0,0.0,0.0,4.07787356321839,1085.2413793103449,200144
200144_1,-70.56875280000001,-33.55489000000001,0.0,0.0,0.0,0.0,5.756166666666665,1717.74,200144
200144_2,-70.5757025,-33.55566,0.0,0.0,0.0,0.0,3.525,904.5,200144
200144_3,-70.58246666666666,-33.556899047619055,0.0,0.0,0.0,0.0,2.3345238095238097,529.3571428571429,200144
114816_0,-70.58855636363634,-33.56759727272727,0.0,0.0,0.0,0.0,5.56590909090909,1860.0,114816
