cod_cluster,lon,lat,S1,S2,S3,S4,time_min,distance,COD_NVO
114303_0,-70.56347589655165,-33.53801234482763,295.0,55.0,1.0,1.0,17.128965517241397,6170.337931034483,114303
114303_1,-70.60441314516126,-33.521927177419336,43.0,8.0,0.0,0.0,5.101209677419356,1511.4354838709678,114303
114303_2,-70.57506775862068,-33.52864857142855,43.0,6.0,0.0,0.0,12.630993431855511,4320.857142857143,114303
114303_3,-70.5693,-33.5344,19.0,4.0,0.0,0.0,16.783333333333335,5637.0,114303
114831_0,-70.58884965517238,-33.518147471264385,9.0,1.0,0.0,0.0,4.304406130268201,1587.1379310344828,114831
114831_1,-70.57981528089888,-33.518376067415744,19.0,3.0,0.0,0.0,7.573782771535579,2728.9438202247193,114831
114831_2,-70.5984915384615,-33.513943974358966,5.0,1.0,0.0,0.0,6.139529914529914,2177.628205128205,114831
114831_3,-70.5855605,-33.51861649999999,97.0,17.0,0.0,0.0,5.515833333333333,1918.5,114831
114802_0,-70.55187915887853,-33.51805056074766,15.0,2.0,0.0,0.0,8.59252336448598,3360.542056074766,114802
114802_1,-70.57211494791663,-33.514911822916666,23.0,4.0,0.0,0.0,3.6940972222222204,1233.671875,114802
114802_2,-70.5413072222222,-33.53483,3.0,1.0,0.0,0.0,15.053703703703702,6808.555555555556,114802
114802_3,-70.56295222222224,-33.518077777777776,28.0,5.0,0.0,0.0,5.990740740740741,2296.1111111111113,114802
114824_0,-70.57880149253732,-33.54498126865673,23.0,4.0,0.0,0.0,5.239925373134331,1829.8507462686566,114824
114824_1,-70.5967077358491,-33.54469635220124,13.0,2.0,0.0,0.0,2.9291404612159333,949.3144654088051,114824
114824_2,-70.59657177419355,-33.55502741935484,14.0,2.0,0.0,0.0,6.86787634408602,2635.1209677419356,114824
114824_3,-70.58309799999998,-33.543299999999995,29.0,5.0,0.0,0.0,5.36,1885.8,114824
200144_0,-70.58113931034481,-33.55222068965518,2.0,0.0,0.0,0.0,4.07787356321839,1085.2413793103449,200144
200144_1,-70.56921881578951,-33.55562802631579,14.0,2.0,0.0,0.0,5.6061403508771965,1621.842105263158,200144
200144_2,-70.58239093023256,-33.55691255813954,3.0,0.0,0.0,0.0,2.3441860465116275,531.8372093023256,200144
200144_3,-70.57453333333335,-33.55505333333334,15.0,3.0,0.0,0.0,3.783333333333333,994.0,200144
