cod_cluster,lon,lat,S1,S2,S3,S4,time_min,distance,COD_NVO
114303_0,-70.56342647840525,-33.537759568106345,105.0,18.0,1.0,1.0,17.082059800664464,6155.830564784053,114303
114303_1,-70.57550496143956,-33.52850089974291,127.0,22.0,0.0,0.0,12.491945158526145,4264.555269922879,114303
114303_2,-70.60444155172412,-33.521928879310344,32.0,5.0,0.0,0.0,5.0474137931034475,1494.2758620689656,114303
114303_3,-70.58826866666666,-33.527469333333336,46.0,8.0,0.0,0.0,10.556666666666667,3437.866666666667,114303
114831_0,-70.57993031578947,-33.51854473684211,45.0,8.0,0.0,0.0,7.534912280701753,2712.8947368421054,114831
114831_1,-70.58879076086954,-33.51828771739132,45.0,8.0,0.0,0.0,4.375000000000001,1616.7717391304348,114831
114831_2,-70.59849153846153,-33.513943974358966,29.0,5.0,0.0,0.0,6.139529914529914,2177.628205128205,114831
114831_3,-70.5869511111111,-33.515823333333344,43.0,7.0,0.0,0.0,4.5055555555555555,1428.7777777777778,114831
114802_0,-70.57207805263155,-33.51493599999999,68.0,12.0,0.0,0.0,3.6935964912280683,1232.3263157894737,114802
114802_1,-70.5422818181818,-33.533779090909086,6.0,1.0,0.0,0.0,14.30606060606061,6453.909090909091,114802
114802_2,-70.56580333333332,-33.51690466666667,25.0,4.0,0.0,0.0,5.994444444444445,2140.866666666667,114802
114802_3,-70.55146626262628,-33.51767242424243,31.0,5.0,0.0,0.0,8.556734006734004,3347.686868686869,114802
114824_0,-70.57826046153846,-33.545025769230776,74.0,13.0,0.0,0.0,5.254615384615387,1845.9615384615386,114824
114824_1,-70.59667483606559,-33.5550605737705,35.0,6.0,0.0,0.0,6.856830601092894,2640.3196721311474,114824
114824_2,-70.5967283443709,-33.54462139072848,69.0,12.0,0.0,0.0,2.9242825607064016,953.0066225165563,114824
114824_3,-70.59221842105262,-33.54555473684211,89.0,16.0,0.0,0.0,4.478947368421052,1385.6315789473683,114824
200144_0,-70.58246813953487,-33.55683302325582,12.0,2.0,0.0,0.0,2.370930232558139,544.0930232558139,200144
200144_1,-70.56873510204083,-33.55490714285715,34.0,6.0,0.0,0.0,5.746938775510205,1711.0816326530612,200144
200144_2,-70.57552000000001,-33.55372923076922,38.0,7.0,0.0,0.0,4.246153846153846,1162.7692307692307,200144
200144_3,-70.58167679999997,-33.55214,29.0,5.0,0.0,0.0,4.078666666666666,1087.42,200144
114816_0,-70.59279,-33.56207466666666,12.0,2.0,0.0,0.0,5.6244444444444435,2055.0444444444443,114816
114816_1,-70.57701407407409,-33.56121166666667,14.0,2.0,0.0,0.0,2.6885802469135807,788.7037037037037,114816
114816_2,-70.57748500000002,-33.563435,15.0,3.0,0.0,0.0,5.933333333333334,1678.5,114816
114816_3,-70.58855636363634,-33.56759727272727,11.0,2.0,0.0,0.0,5.56590909090909,1860.0,114816
114816_4,-70.56398888888889,-33.55923518518519,13.0,2.0,0.0,0.0,5.145679012345678,1819.4074074074074,114816
114805_0,-70.60685900000001,-33.55605399999999,33.0,5.0,0.0,0.0,3.1401666666666674,849.4,114805
114805_1,-70.6057979090909,-33.560078000000004,28.0,4.0,0.0,0.0,1.8380303030303033,449.5,114805
114805_2,-70.60336666666667,-33.563750000000006,13.0,2.0,0.0,0.0,2.766666666666667,659.0,114805
114805_3,-70.61043479999998,-33.56572619999999,11.0,2.0,0.0,0.0,4.156666666666665,1209.94,114805
114805_4,-70.59521357142859,-33.56624952380953,5.0,1.0,0.0,0.0,5.128968253968255,1607.095238095238,114805
200051_0,-70.60692085106382,-33.53943659574468,10.0,2.0,0.0,0.0,3.4613475177304975,1027.659574468085,200051
200051_1,-70.61053962962963,-33.55201333333332,19.0,3.0,0.0,0.0,3.4,1012.0925925925926,200051
200051_2,-70.60599666666666,-33.54529,7.0,1.0,0.0,0.0,2.783333333333333,790.6666666666666,200051
200051_3,-70.60650275,-33.548529625,28.0,5.0,0.0,0.0,2.083958333333334,597.25,200051
114825_0,-70.62599062500001,-33.55359112499998,22.0,4.0,0.0,0.0,2.0127083333333338,585.8375,114825
114825_1,-70.61777561224494,-33.54898132653062,27.0,5.0,0.0,0.0,4.687244897959184,1534.8673469387754,114825
114825_2,-70.61707074074073,-33.55420654320989,17.0,3.0,0.0,0.0,4.8897119341563755,1650.358024691358,114825
114825_3,-70.62758881355933,-33.54861915254237,42.0,7.0,0.0,0.0,2.440960451977401,697.8305084745763,114825
114825_4,-70.62709000000001,-33.554298,42.0,7.0,0.0,0.0,2.336666666666667,700.6,114825
114817_0,-70.62378955223882,-33.56073388059701,27.0,5.0,0.0,0.0,3.7604477611940292,1158.402985074627,114817
114817_1,-70.61480808510639,-33.55828085106383,16.0,3.0,0.0,0.0,2.381205673758865,529.1914893617021,114817
114817_2,-70.62042833333334,-33.56388111111111,7.0,1.0,0.0,0.0,4.671296296296295,1471.5555555555557,114817
114817_3,-70.61956285714287,-33.56015571428571,16.0,2.0,0.0,0.0,2.723809523809524,843.0,114817
114817_4,-70.61434660377358,-33.56141905660378,17.0,3.0,0.0,0.0,3.119496855345912,878.6603773584906,114817
114804_0,-70.60022311827957,-33.532137526881726,22.0,4.0,0.0,0.0,2.255017921146953,617.5913978494624,114804
114804_1,-70.59978266666666,-33.528189,9.0,2.0,0.0,0.0,4.2122222222222225,1223.2,114804
114804_2,-70.59773029411764,-33.53755970588236,14.0,2.0,0.0,0.0,4.188235294117647,1261.5294117647059,114804
114804_3,-70.5965625,-33.53306500000001,11.0,2.0,0.0,0.0,4.387499999999999,1359.0,114804
114804_4,-70.60624630769232,-33.53386184615385,23.0,4.0,0.0,0.0,3.086410256410256,961.1076923076923,114804
114315_0,-70.62949833333332,-33.530529444444454,6.0,1.0,0.0,0.0,2.65462962962963,1077.111111111111,114315
114315_1,-70.6200447826087,-33.5276447826087,6.0,1.0,0.0,0.0,1.1855072463768117,450.7826086956522,114315
114315_2,-70.61324923076924,-33.52942615384616,5.0,1.0,0.0,0.0,2.673076923076923,1006.7692307692307,114315
114315_3,-70.61242200000001,-33.52495799999999,7.0,1.0,0.0,0.0,2.3033333333333332,973.6,114315
114806_0,-70.61609571428572,-33.535368469387755,25.0,4.0,0.0,0.0,5.2226190476190455,1983.530612244898,114806
114806_1,-70.62797030120481,-33.5381841566265,33.0,5.0,0.0,0.0,2.7225903614457856,885.2710843373494,114806
114806_2,-70.61514,-33.54004200000001,28.0,5.0,0.0,0.0,6.166666666666666,2240.6,114806
114806_3,-70.6169052727273,-33.54401663636363,34.0,6.0,0.0,0.0,5.865454545454542,2304.2818181818184,114806
114807_0,-70.64849232876713,-33.54579438356165,3.0,1.0,0.0,0.0,2.022374429223744,602.7945205479452,114807
114807_1,-70.64021166666666,-33.54684846153847,6.0,1.0,0.0,0.0,3.6527777777777763,1158.2435897435898,114807
114807_2,-70.63535,-33.54432,7.0,1.0,0.0,0.0,4.25,1388.0,114807
114807_3,-70.63598957446808,-33.549687234042544,6.0,1.0,0.0,0.0,4.896808510638299,1625.1489361702127,114807
114811_0,-70.64113351851853,-33.58647351851852,10.0,2.0,0.0,0.0,7.598765432098766,3068.0185185185187,114811
114811_1,-70.61941324022345,-33.59242681564246,45.0,8.0,0.0,0.0,2.928212290502793,954.2290502793296,114811
114811_2,-70.61442621212123,-33.591066212121206,92.0,16.0,0.0,0.0,4.0138888888888875,1265.7121212121212,114811
114811_3,-70.63518655172416,-33.61732724137931,5.0,1.0,0.0,0.0,9.280459770114943,4987.551724137931,114811
114826_0,-70.62311578947367,-33.61460596491228,6.0,1.0,0.0,0.0,5.845321637426901,2383.8245614035086,114826
114826_1,-70.61911230769229,-33.62987109890111,26.0,4.0,0.0,0.0,4.6390109890109885,1978.2637362637363,114826
114826_2,-70.62603944444444,-33.62940944444444,118.0,20.0,0.0,0.0,3.058333333333333,1170.7222222222222,114826
114826_3,-70.62530166666666,-33.62735541666667,19.0,3.0,0.0,0.0,2.826041666666667,938.4791666666666,114826
114808_0,-70.64492326086958,-33.57831934782609,9.0,2.0,0.0,0.0,2.9884057971014495,836.6304347826087,114808
114808_1,-70.63367666666667,-33.57960411764705,21.0,3.0,0.0,0.0,3.78202614379085,799.0392156862745,114808
114808_2,-70.63879240000004,-33.57992900000001,18.0,3.0,0.0,0.0,2.2963333333333322,399.64,114808
114808_3,-70.644524,-33.583314800000004,12.0,2.0,0.0,0.0,4.208000000000001,1195.28,114808
114808_4,-70.640322,-33.582192,11.0,2.0,0.0,0.0,2.38,515.8,114808
114809_0,-70.65294518987342,-33.57774227848102,15.0,2.0,0.0,0.0,2.4921940928270057,607.6835443037975,114809
114809_1,-70.65684940000001,-33.5805988,26.0,5.0,0.0,0.0,3.8093333333333335,1205.7,114809
114809_2,-70.64434909090909,-33.58647272727273,7.0,1.0,0.0,0.0,5.1537878787878775,1931.9772727272727,114809
114809_3,-70.6561971590909,-33.583618295454535,26.0,4.0,0.0,0.0,4.539772727272726,1437.7954545454545,114809
114819_0,-70.6483018367347,-33.55781367346938,61.0,12.0,0.0,0.0,3.6476190476190484,1109.2857142857142,114819
114819_1,-70.63672000000001,-33.56059984375,31.0,5.0,0.0,0.0,4.712239583333333,1724.375,114819
114819_2,-70.6393413235294,-33.56370338235295,27.0,5.0,0.0,0.0,2.834558823529412,1129.7205882352941,114819
114819_3,-70.65033252525254,-33.56131050505051,34.0,6.0,0.0,0.0,2.7838383838383836,837.969696969697,114819
114819_4,-70.64689428571428,-33.558730000000004,29.0,5.0,0.0,0.0,4.773809523809524,1636.2857142857142,114819
114820_0,-70.60290529126213,-33.588776553398084,314.0,58.0,2.0,2.0,3.7722491909385116,1086.373786407767,114820
114820_1,-70.57913999999998,-33.589630505050515,97.0,17.0,0.0,0.0,9.345622895622897,3485.0,114820
114820_2,-70.59089798534798,-33.584943956043944,150.0,26.0,0.0,0.0,5.702991452991453,1842.3443223443223,114820
114820_3,-70.59959529411763,-33.58796088235293,232.0,43.0,0.0,0.0,4.728921568627451,1398.6470588235295,114820
114820_4,-70.6003496638656,-33.57588277310925,145.0,26.0,0.0,0.0,6.233893557422971,2001.8823529411766,114820
114814_0,-70.63892603448276,-33.53692258620691,6.0,1.0,0.0,0.0,2.507183908045977,640.3362068965517,114814
