cod_cluster,lon,lat,S1,S2,S3,S4,time_min,COD_NVO
114303_0,-70.60440308943087,-33.52190333333333,34.0,6.0,0.0,0.0,5.085501355013551,114303
114303_1,-70.56360613333328,-33.53783083333336,91.0,15.0,0.0,0.0,17.064166666666676,114303
114303_2,-70.57527386768449,-33.52852666666664,40.0,6.0,0.0,0.0,12.547837150127235,114303
114303_3,-70.57919999999999,-33.530786,23.0,4.0,0.0,0.0,13.77,114303
114831_0,-70.59837367088605,-33.51392835443038,23.0,4.0,0.0,0.0,6.105274261603375,114831
114831_1,-70.58871797752806,-33.51830505617979,22.0,4.0,0.0,0.0,4.3599250936329605,114831
114831_2,-70.588973,-33.516414,90.0,16.0,0.0,0.0,4.2299999999999995,114831
114831_3,-70.57989458333333,-33.518548229166676,41.0,7.0,0.0,0.0,7.553124999999999,114831
114802_0,-70.57221752577317,-33.514889278350516,31.0,5.0,0.0,0.0,3.685137457044672,114802
114802_1,-70.55204663461542,-33.51779846153846,42.0,8.0,0.0,0.0,8.528205128205128,114802
114802_2,-70.55899833333335,-33.51690333333334,58.0,11.0,0.0,0.0,6.161111111111111,114802
114802_3,-70.5422818181818,-33.533779090909086,6.0,1.0,0.0,0.0,14.30606060606061,114802
114824_0,-70.57849703703704,-33.54498355555557,40.0,6.0,0.0,0.0,5.267901234567903,114824
114824_1,-70.59655468253969,-33.554940158730155,33.0,6.0,0.0,0.0,6.845767195767194,114824
114824_2,-70.59937499999997,-33.540915000000005,34.0,6.0,0.0,0.0,3.3916666666666666,114824
114824_3,-70.59663257861637,-33.54463547169809,40.0,7.0,0.0,0.0,2.929454926624738,114824
200144_0,-70.56875280000001,-33.55489000000001,32.0,5.0,0.0,0.0,5.756166666666665,200144
200144_1,-70.58246666666666,-33.556899047619055,13.0,2.0,0.0,0.0,2.3345238095238097,200144
200144_2,-70.58113931034481,-33.55222068965518,18.0,3.0,0.0,0.0,4.07787356321839,200144
200144_3,-70.5757025,-33.55566,27.0,5.0,0.0,0.0,3.525,200144
114816_0,-70.56507034482757,-33.559161379310346,3.0,1.0,0.0,0.0,4.949999999999999,114816
114816_1,-70.57747220000002,-33.5614014,14.0,2.0,0.0,0.0,2.614666666666667,114816
114816_2,-70.56408,-33.559396666666665,18.0,3.0,0.0,0.0,5.316666666666666,114816
114816_3,-70.5885556521739,-33.56760217391304,5.0,1.0,0.0,0.0,5.57391304347826,114816
114816_4,-70.59279000000001,-33.56207466666666,13.0,2.0,0.0,0.0,5.6244444444444435,114816
114805_0,-70.59521357142859,-33.56624952380953,9.0,1.0,0.0,0.0,5.128968253968255,114805
114805_1,-70.60709872093025,-33.55583337209302,41.0,7.0,0.0,0.0,3.2562015503875985,114805
114805_2,-70.61043803921567,-33.56562980392156,14.0,2.0,0.0,0.0,4.136601307189541,114805
114805_3,-70.60336666666667,-33.563750000000006,36.0,6.0,0.0,0.0,2.766666666666667,114805
114805_4,-70.60571203252033,-33.559768292682925,95.0,19.0,0.0,0.0,1.8945799457994579,114805
200051_0,-70.60651146341462,-33.54853402439025,15.0,4.0,0.0,0.0,2.0810975609756106,200051
200051_1,-70.61053962962963,-33.55201333333332,15.0,2.0,0.0,0.0,3.4,200051
200051_2,-70.60692085106382,-33.53943659574468,3.0,0.0,0.0,0.0,3.4613475177304975,200051
200051_3,-70.60427000000001,-33.538450000000005,13.0,2.0,0.0,0.0,4.416666666666667,200051
114825_0,-70.61759707865168,-33.55431696629214,10.0,2.0,0.0,0.0,4.745692883895129,114825
114825_1,-70.62988187500001,-33.55068875,79.0,14.0,0.0,0.0,2.434375,114825
114825_2,-70.6266326724138,-33.55154577586206,27.0,5.0,0.0,0.0,2.0570402298850574,114825
114825_3,-70.61797588235297,-33.54895754901961,7.0,1.0,0.0,0.0,4.629411764705884,114825
114817_0,-70.62042833333334,-33.56388111111111,17.0,3.0,0.0,0.0,4.671296296296295,114817
114817_1,-70.61480808510639,-33.55828085106383,25.0,5.0,0.0,0.0,2.381205673758865,114817
114817_2,-70.61434660377358,-33.56141905660378,28.0,5.0,0.0,0.0,3.119496855345912,114817
114817_3,-70.62378955223882,-33.56073388059701,10.0,2.0,0.0,0.0,3.7604477611940292,114817
114817_4,-70.61956285714287,-33.56015571428571,96.0,18.0,0.0,0.0,2.723809523809524,114817
114804_0,-70.6014571681416,-33.53294146017697,68.0,11.0,0.0,0.0,3.082522123893803,114804
114315_0,-70.62061578947369,-33.528276842105264,1.0,0.0,0.0,0.0,1.1008771929824561,114315
114315_1,-70.61134249999999,-33.5295075,2.0,0.0,0.0,0.0,3.104166666666667,114315
114315_2,-70.61394571428572,-33.52612785714286,2.0,0.0,0.0,0.0,2.089285714285714,114315
114315_3,-70.6270018181818,-33.530527727272734,3.0,1.0,0.0,0.0,2.66969696969697,114315
114806_0,-70.6279895757576,-33.538173757575755,13.0,2.0,0.0,0.0,2.7238383838383866,114806
114806_1,-70.6169052727273,-33.54401663636363,8.0,1.0,0.0,0.0,5.865454545454542,114806
114806_2,-70.61609571428572,-33.535368469387755,9.0,1.0,0.0,0.0,5.2226190476190455,114806
