cod_cluster,lon,lat,S1,S2,S3,S4,time_min,COD_NVO
114303_0,-70.60501376068373,-33.52164341880342,48.0,8.0,0.0,0.0,4.917378917378916,114303
114303_1,-70.56348170289849,-33.538275833333365,78.0,13.0,0.0,0.0,17.10573671497586,114303
114303_2,-70.56587084269663,-33.52776011235954,316.0,62.0,1.0,1.0,14.520880149812726,114303
114303_3,-70.58172921810703,-33.529534691358,87.0,15.0,0.0,0.0,11.375240054869689,114303
114303_4,-70.57275428571428,-33.52766142857143,70.0,13.0,0.0,0.0,14.214285714285714,114303
114831_0,-70.5984915384615,-33.513943974358966,35.0,6.0,1.0,1.0,6.139529914529914,114831
114831_1,-70.58872311111108,-33.5182428888889,69.0,13.0,0.0,0.0,4.349629629629631,114831
114831_2,-70.57989458333333,-33.518548229166676,120.0,22.0,0.0,0.0,7.553124999999999,114831
114831_3,-70.588973,-33.516414,177.0,35.0,0.0,0.0,4.2299999999999995,114831
114802_0,-70.55188943925236,-33.517990654205605,189.0,36.0,1.0,1.0,8.551557632398755,114802
114802_1,-70.57231428571426,-33.514858835978835,192.0,37.0,0.0,0.0,3.6370370370370355,114802
114802_2,-70.56324454545454,-33.51709363636364,118.0,23.0,0.0,0.0,6.26060606060606,114802
114802_3,-70.54168315789474,-33.534882631578945,17.0,3.0,0.0,0.0,14.856140350877196,114802
114824_0,-70.57842313432837,-33.544947089552245,44.0,7.0,0.0,0.0,5.27537313432836,114824
114824_1,-70.5966147852761,-33.54477631901839,80.0,14.0,0.0,0.0,2.9706543967280163,114824
114824_2,-70.59650943089432,-33.555047398373986,108.0,20.0,0.0,0.0,6.897560975609755,114824
114824_3,-70.59937499999997,-33.540915000000005,53.0,10.0,0.0,0.0,3.3916666666666666,114824
200144_0,-70.58113931034481,-33.55222068965518,23.0,4.0,0.0,0.0,4.07787356321839,200144
200144_1,-70.56875280000001,-33.55489000000001,53.0,9.0,0.0,0.0,5.756166666666665,200144
200144_2,-70.58246666666666,-33.556899047619055,17.0,3.0,0.0,0.0,2.3345238095238097,200144
200144_3,-70.5757025,-33.55566,44.0,9.0,0.0,0.0,3.525,200144
114816_0,-70.57747220000002,-33.5614014,22.0,4.0,0.0,0.0,2.614666666666667,114816
114816_1,-70.58855636363634,-33.56759727272727,17.0,3.0,0.0,0.0,5.56590909090909,114816
114816_2,-70.56507034482757,-33.559161379310346,9.0,2.0,0.0,0.0,4.949999999999999,114816
114816_3,-70.57019500000001,-33.561475,43.0,8.0,0.0,0.0,5.425,114816
114816_4,-70.59279000000001,-33.56207466666666,26.0,4.0,0.0,0.0,5.6244444444444435,114816
114805_0,-70.59521357142859,-33.56624952380953,12.0,2.0,1.0,1.0,5.128968253968255,114805
114805_1,-70.60668568627452,-33.55598980392156,166.0,31.0,0.0,0.0,3.09232026143791,114805
114805_2,-70.61040075471698,-33.5654396226415,22.0,4.0,0.0,0.0,4.108490566037735,114805
114805_3,-70.60583076190476,-33.560200285714295,99.0,18.0,0.0,0.0,1.817777777777778,114805
114805_4,-70.60336666666667,-33.563750000000006,62.0,12.0,0.0,0.0,2.766666666666667,114805
