cod_cluster,lon,lat,S1,S2,S3,S4,time_min,distance,COD_NVO
114303_0,-70.57522339950371,-33.52864044665011,109.0,20.0,0.0,0.0,12.59793217535154,4305.826302729529,114303
114303_1,-70.5633823972602,-33.537936095890444,29.0,5.0,0.0,0.0,17.12014840182649,6172.291095890411,114303
114303_2,-70.60464214876032,-33.52183223140495,30.0,5.0,0.0,0.0,5.0267217630853995,1484.099173553719,114303
114303_3,-70.58353199999999,-33.529426,33.0,6.0,0.0,0.0,12.126666666666665,3917.6,114303
114831_0,-70.588973,-33.516414,187.0,37.0,1.0,1.0,4.2299999999999995,1403.5,114831
114831_1,-70.58872311111108,-33.5182428888889,56.0,11.0,0.0,0.0,4.349629629629631,1605.9444444444443,114831
114831_2,-70.57989458333333,-33.518548229166676,98.0,19.0,0.0,0.0,7.553124999999999,2716.21875,114831
114831_3,-70.5984915384615,-33.513943974358966,23.0,4.0,0.0,0.0,6.139529914529914,2177.628205128205,114831
114802_0,-70.5720631578947,-33.51490684210526,48.0,9.0,0.0,0.0,3.6813157894736825,1228.7368421052631,114802
114802_1,-70.55219000000004,-33.517814571428566,67.0,13.0,0.0,0.0,8.513015873015872,3311.1809523809525,114802
114802_2,-70.5422818181818,-33.533779090909086,8.0,1.0,0.0,0.0,14.30606060606061,6453.909090909091,114802
114802_3,-70.56723222222223,-33.515350000000005,89.0,17.0,0.0,0.0,5.055555555555555,1838.0,114802
114824_0,-70.57841753731344,-33.54495395522389,21.0,4.0,0.0,0.0,5.261940298507464,1841.455223880597,114824
114824_1,-70.59937499999997,-33.540915000000005,56.0,11.0,0.0,0.0,3.3916666666666666,1034.5,114824
114824_2,-70.59649637795276,-33.554892992125986,26.0,5.0,0.0,0.0,6.8396325459317575,2618.267716535433,114824
114824_3,-70.59663257861637,-33.54463547169809,58.0,11.0,0.0,0.0,2.929454926624738,949.566037735849,114824
200144_0,-70.58246666666666,-33.556899047619055,10.0,2.0,0.0,0.0,2.3345238095238097,529.3571428571429,200144
200144_1,-70.56875280000001,-33.55489000000001,29.0,6.0,0.0,0.0,5.756166666666665,1717.74,200144
200144_2,-70.58113931034481,-33.55222068965518,11.0,2.0,0.0,0.0,4.07787356321839,1085.2413793103449,200144
200144_3,-70.5757025,-33.55566,42.0,8.0,0.0,0.0,3.525,904.5,200144
114816_0,-70.59279000000001,-33.56207466666666,11.0,2.0,0.0,0.0,5.6244444444444435,2055.0444444444443,114816
114816_1,-70.56507034482757,-33.559161379310346,4.0,1.0,0.0,0.0,4.949999999999999,1713.0344827586207,114816
114816_2,-70.56408,-33.559396666666665,35.0,7.0,0.0,0.0,5.316666666666666,1725.6666666666667,114816
114816_3,-70.5885556521739,-33.56760217391304,6.0,1.0,0.0,0.0,5.57391304347826,1854.3478260869565,114816
114816_4,-70.57747220000002,-33.5614014,14.0,3.0,0.0,0.0,2.614666666666667,769.72,114816
114805_0,-70.60709872093025,-33.55583337209302,53.0,10.0,1.0,1.0,3.2562015503875985,892.3255813953489,114805
114805_1,-70.60571203252033,-33.559768292682925,157.0,31.0,0.0,0.0,1.8945799457994579,462.0731707317073,114805
114805_2,-70.59521357142859,-33.56624952380953,8.0,1.0,0.0,0.0,5.128968253968255,1607.095238095238,114805
114805_3,-70.61043803921567,-33.56562980392156,9.0,2.0,0.0,0.0,4.136601307189541,1202.0980392156862,114805
114805_4,-70.60336666666667,-33.563750000000006,69.0,14.0,0.0,0.0,2.766666666666667,659.0,114805
200051_0,-70.61053962962963,-33.55201333333332,22.0,4.0,0.0,0.0,3.4,1012.0925925925926,200051
200051_1,-70.60651146341462,-33.54853402439025,25.0,5.0,0.0,0.0,2.0810975609756106,595.2073170731708,200051
200051_2,-70.60427000000001,-33.538450000000005,23.0,5.0,0.0,0.0,4.416666666666667,1345.0,200051
200051_3,-70.60692085106382,-33.53943659574468,5.0,1.0,0.0,0.0,3.4613475177304975,1027.659574468085,200051
114825_0,-70.62735550000001,-33.548580666666666,28.0,5.0,0.0,0.0,2.489722222222222,717.2,114825
114825_1,-70.61768812500003,-33.548999791666674,24.0,5.0,0.0,0.0,4.715104166666667,1544.6458333333333,114825
114825_2,-70.62599062500003,-33.55359112499998,10.0,2.0,0.0,0.0,2.0127083333333338,585.8375,114825
114825_3,-70.62763500000001,-33.55356166666667,43.0,8.0,0.0,0.0,2.1694444444444443,629.0,114825
114825_4,-70.61707074074074,-33.55420654320989,21.0,5.0,0.0,0.0,4.8897119341563755,1650.358024691358,114825
114817_0,-70.62042833333334,-33.56388111111111,28.0,5.0,1.0,1.0,4.671296296296295,1471.5555555555557,114817
114817_1,-70.61468782608696,-33.55828434782608,26.0,5.0,0.0,0.0,2.3894927536231885,530.2608695652174,114817
114817_2,-70.61434660377358,-33.56141905660378,39.0,8.0,0.0,0.0,3.119496855345912,878.6603773584906,114817
114817_3,-70.62378955223882,-33.56073388059701,13.0,3.0,0.0,0.0,3.7604477611940292,1158.402985074627,114817
114817_4,-70.61966000000001,-33.55990125,176.0,34.0,0.0,0.0,2.6333333333333333,797.625,114817
