cod_cluster,lon,lat,S1,S2,S3,S4,time_min,distance,COD_NVO
114303_0,-70.56318545774641,-33.5380199295775,23.0,4.0,0.0,0.0,17.149413145539917,6191.669014084507,114303
114303_1,-70.60465558333333,-33.52187033333333,32.0,5.0,0.0,0.0,5.019722222222223,1488.4833333333333,114303
114303_2,-70.57509503703703,-33.52875375308639,167.0,29.0,0.0,0.0,12.652016460905363,4326.387654320988,114303
114303_3,-70.58210166666666,-33.52840833333333,42.0,8.0,0.0,0.0,12.3375,3956.8333333333335,114303
114831_0,-70.58008714285715,-33.51862020408163,160.0,31.0,1.0,1.0,7.477551020408163,2695.704081632653,114831
114831_1,-70.58884965517238,-33.518147471264385,52.0,9.0,0.0,0.0,4.304406130268201,1587.1379310344828,114831
114831_2,-70.58783909090909,-33.51663818181818,208.0,40.0,0.0,0.0,4.689393939393939,1551.5454545454545,114831
114831_3,-70.5984915384615,-33.513943974358966,21.0,4.0,0.0,0.0,6.139529914529914,2177.628205128205,114831
114802_0,-70.57211494791663,-33.514911822916666,125.0,23.0,1.0,1.0,3.6940972222222204,1233.671875,114802
114802_1,-70.55204663461542,-33.51779846153846,66.0,12.0,0.0,0.0,8.528205128205128,3319.8653846153848,114802
114802_2,-70.5422818181818,-33.533779090909086,4.0,1.0,0.0,0.0,14.30606060606061,6453.909090909091,114802
114802_3,-70.56476500000001,-33.51585875,86.0,17.0,0.0,0.0,5.327083333333333,1943.125,114802
114824_0,-70.59649637795276,-33.554892992125986,52.0,9.0,0.0,0.0,6.8396325459317575,2618.267716535433,114824
114824_1,-70.59660170886077,-33.54463037974681,98.0,18.0,0.0,0.0,2.919620253164557,946.8164556962025,114824
114824_2,-70.57841753731344,-33.54495395522389,42.0,7.0,0.0,0.0,5.261940298507464,1841.455223880597,114824
114824_3,-70.60008666666664,-33.54242333333334,71.0,14.0,0.0,0.0,3.755555555555555,1151.0,114824
200144_0,-70.58113931034481,-33.55222068965518,28.0,5.0,0.0,0.0,4.07787356321839,1085.2413793103449,200144
200144_1,-70.56865173469389,-33.554848979591846,88.0,16.0,0.0,0.0,5.777551020408164,1727.1734693877552,200144
200144_2,-70.57503666666668,-33.55607333333334,67.0,13.0,0.0,0.0,3.9194444444444443,1021.5,200144
200144_3,-70.58246666666666,-33.556899047619055,25.0,4.0,0.0,0.0,2.3345238095238097,529.3571428571429,200144
114816_0,-70.5637446153846,-33.559195,42.0,8.0,0.0,0.0,5.196153846153845,1837.6153846153845,114816
114816_1,-70.59279000000001,-33.56207466666666,20.0,4.0,0.0,0.0,5.6244444444444435,2055.0444444444443,114816
114816_2,-70.57689272727275,-33.561194727272735,55.0,10.0,0.0,0.0,2.7093939393939395,798.8363636363637,114816
114816_3,-70.57748500000004,-33.563435,49.0,9.0,0.0,0.0,5.933333333333334,1678.5,114816
114816_4,-70.58855636363634,-33.56759727272727,42.0,8.0,0.0,0.0,5.56590909090909,1860.0,114816
114805_0,-70.60718056818183,-33.55592147727272,64.0,12.0,1.0,1.0,3.24412878787879,889.1022727272727,114805
114805_1,-70.60567032786885,-33.55977778688525,252.0,49.0,0.0,0.0,1.891120218579235,460.1967213114754,114805
114805_2,-70.60336666666667,-33.563750000000006,97.0,19.0,0.0,0.0,2.766666666666667,659.0,114805
114805_3,-70.59521357142859,-33.56624952380953,36.0,7.0,0.0,0.0,5.128968253968255,1607.095238095238,114805
114805_4,-70.61043479999998,-33.56572619999999,89.0,17.0,0.0,0.0,4.156666666666665,1209.94,114805
200051_0,-70.61053962962963,-33.55201333333332,48.0,9.0,0.0,0.0,3.4,1012.0925925925926,200051
200051_1,-70.60651146341462,-33.54853402439025,96.0,18.0,0.0,0.0,2.0810975609756106,595.2073170731708,200051
200051_2,-70.60692085106382,-33.53943659574468,26.0,5.0,0.0,0.0,3.4613475177304975,1027.659574468085,200051
200051_3,-70.60427000000001,-33.538450000000005,19.0,4.0,0.0,0.0,4.416666666666667,1345.0,200051
114825_0,-70.61783218750003,-33.54893208333334,39.0,7.0,0.0,0.0,4.667187500000001,1533.3645833333333,114825
114825_1,-70.62758881355933,-33.54861915254237,37.0,7.0,0.0,0.0,2.440960451977401,697.8305084745763,114825
114825_2,-70.61696658536586,-33.55411951219513,15.0,2.0,0.0,0.0,4.92662601626016,1655.0731707317073,114825
114825_3,-70.62709000000002,-33.554298,52.0,9.0,0.0,0.0,2.336666666666667,700.6,114825
114825_4,-70.62593629629636,-33.55361617283949,11.0,2.0,0.0,0.0,2.02962962962963,593.1358024691358,114825
114817_0,-70.62042833333334,-33.56388111111111,30.0,6.0,1.0,1.0,4.671296296296295,1471.5555555555557,114817
114817_1,-70.61480808510639,-33.55828085106383,35.0,7.0,0.0,0.0,2.381205673758865,529.1914893617021,114817
114817_2,-70.62378955223882,-33.56073388059701,18.0,3.0,0.0,0.0,3.7604477611940292,1158.402985074627,114817
114817_3,-70.61434660377358,-33.56141905660378,42.0,8.0,0.0,0.0,3.119496855345912,878.6603773584906,114817
114817_4,-70.61956285714287,-33.56015571428571,160.0,31.0,0.0,0.0,2.723809523809524,843.0,114817
114804_0,-70.6070223076923,-33.533209807692316,16.0,3.0,0.0,0.0,3.1666666666666665,1002.5576923076923,114804
114804_1,-70.59914549019607,-33.53732117647059,24.0,4.0,0.0,0.0,3.6385620915032675,1092.549019607843,114804
114804_2,-70.60036259259257,-33.531829753086434,20.0,3.0,0.0,0.0,2.1549382716049377,578.395061728395,114804
114804_3,-70.5995334375,-33.5284390625,2.0,0.0,0.0,0.0,4.154166666666667,1183.96875,114804
114804_4,-70.59933,-33.53262200000001,28.0,5.0,0.0,0.0,3.893333333333333,1234.2,114804
114315_0,-70.61159363636364,-33.52717,2.0,0.0,0.0,0.0,2.6727272727272724,1098.1818181818182,114315
114315_1,-70.630005,-33.5307425,19.0,4.0,0.0,0.0,2.7145833333333336,1121.625,114315
114315_2,-70.61752777777777,-33.52897166666667,50.0,9.0,0.0,0.0,1.8796296296296293,687.2777777777778,114315
114315_3,-70.62166,-33.527175,18.0,3.0,0.0,0.0,1.0464285714285713,379.64285714285717,114315
114806_0,-70.6169052727273,-33.54401663636363,61.0,11.0,0.0,0.0,5.865454545454542,2304.2818181818184,114806
114806_1,-70.61609571428572,-33.535368469387755,55.0,10.0,0.0,0.0,5.2226190476190455,1983.530612244898,114806
114806_2,-70.61514,-33.54004200000001,51.0,10.0,0.0,0.0,6.166666666666666,2240.6,114806
114806_3,-70.62797030120485,-33.53818415662651,85.0,15.0,0.0,0.0,2.7225903614457856,885.2710843373494,114806
114807_0,-70.63648087719297,-33.54919210526315,7.0,1.0,0.0,0.0,4.7105263157894735,1558.3157894736842,114807
114807_1,-70.64849805555558,-33.54576055555556,25.0,5.0,0.0,0.0,2.0039351851851848,600.9583333333334,114807
114807_2,-70.63372666666667,-33.55026,94.0,18.0,0.0,0.0,5.533333333333334,1922.0,114807
114807_3,-70.64075910447761,-33.54667611940299,34.0,6.0,0.0,0.0,3.545771144278607,1108.3283582089553,114807
114811_0,-70.61786829166665,-33.59209016666667,73.0,13.0,0.0,0.0,3.1781250000000005,1017.8708333333333,114811
114811_1,-70.63518655172416,-33.61732724137931,15.0,3.0,0.0,0.0,9.280459770114943,4987.551724137931,114811
114811_2,-70.62138999999998,-33.59241,76.0,15.0,0.0,0.0,4.272222222222222,1672.3333333333333,114811
114811_3,-70.64099553571431,-33.58652625,20.0,3.0,0.0,0.0,7.5684523809523805,3048.410714285714,114811
114826_0,-70.62603944444444,-33.62940944444444,381.0,72.0,1.0,1.0,3.058333333333333,1170.7222222222222,114826
114826_1,-70.62311578947369,-33.61460596491228,23.0,4.0,0.0,0.0,5.845321637426901,2383.8245614035086,114826
114826_2,-70.62530166666666,-33.62735541666667,77.0,14.0,0.0,0.0,2.826041666666667,938.4791666666666,114826
114826_3,-70.61911230769229,-33.62987109890111,23.0,4.0,0.0,0.0,4.6390109890109885,1978.2637362637363,114826
114808_0,-70.63375320754719,-33.579651132075476,33.0,6.0,0.0,0.0,3.7518867924528307,787.9433962264151,114808
114808_1,-70.642315,-33.584137500000004,95.0,19.0,0.0,0.0,3.2416666666666667,891.25,114808
114808_2,-70.64438083333336,-33.58329416666667,44.0,9.0,0.0,0.0,4.210416666666667,1184.5,114808
