cod_cluster,lon,lat,S1,S2,S3,S4,time_min,COD_NVO
114303_0,-70.57508077694237,-33.52858506265662,16.0,2.0,0.0,0.0,12.608897243107778,114303
114303_1,-70.60445583333332,-33.52186974999999,6.0,1.0,0.0,0.0,5.055138888888889,114303
114303_2,-70.56358493243236,-33.5379317567568,3.0,0.0,0.0,0.0,17.0998873873874,114303
114303_3,-70.59816333333332,-33.525110000000005,5.0,1.0,0.0,0.0,7.6305555555555555,114303
114831_0,-70.5981463291139,-33.51383468354429,1.0,0.0,0.0,0.0,6.032278481012658,114831
114831_1,-70.57989458333333,-33.518548229166676,2.0,0.0,0.0,0.0,7.553124999999999,114831
114831_2,-70.58872291666665,-33.5181859375,2.0,0.0,0.0,0.0,4.296180555555556,114831
114831_3,-70.59539666666664,-33.518280000000004,2.0,0.0,0.0,0.0,7.888888888888888,114831
114802_0,-70.55268557522125,-33.51775053097345,7.0,1.0,0.0,0.0,8.353687315634218,114802
114802_1,-70.5424019047619,-33.53404857142856,1.0,0.0,0.0,0.0,14.380952380952383,114802
114802_2,-70.53976,-33.52812,1.0,0.0,0.0,0.0,12.733333333333333,114802
114802_3,-70.57237471204186,-33.51484382198954,5.0,1.0,0.0,0.0,3.637958115183245,114802
114824_0,-70.59680453416152,-33.54473652173911,2.0,0.0,0.0,0.0,2.947308488612837,114824
114824_1,-70.57866419117647,-33.545001323529426,2.0,0.0,0.0,0.0,5.277328431372551,114824
114824_2,-70.59656074380166,-33.55508628099174,1.0,0.0,0.0,0.0,6.893939393939393,114824
114824_3,-70.58965249999997,-33.54647750000001,1.0,0.0,0.0,0.0,4.975,114824
200144_0,-70.57120299999998,-33.555941399999995,0.0,0.0,0.0,0.0,4.821,200144
200144_1,-70.58069298245613,-33.55212877192982,1.0,0.0,0.0,0.0,4.171929824561403,200144
200144_2,-70.58296146341463,-33.5568387804878,1.0,0.0,0.0,0.0,2.345121951219512,200144
200144_3,-70.56705814814816,-33.554062962962966,0.0,0.0,0.0,0.0,6.379320987654319,200144
200144_4,-70.58278,-33.556,0.0,0.0,0.0,0.0,2.4,200144
114816_0,-70.56384407407407,-33.559193703703706,2.0,0.0,0.0,0.0,5.230246913580247,114816
114816_1,-70.58873076923076,-33.5672523076923,0.0,0.0,0.0,0.0,5.50897435897436,114816
114816_2,-70.58889999999998,-33.55970000000001,0.0,0.0,0.0,0.0,5.083333333333333,114816
114816_3,-70.5930836585366,-33.56194999999999,0.0,0.0,0.0,0.0,5.682520325203251,114816
114816_4,-70.57689272727275,-33.561194727272735,0.0,0.0,0.0,0.0,2.7093939393939395,114816
114805_0,-70.60539601398602,-33.55856258741257,2.0,0.0,0.0,0.0,2.2670163170163184,114805
114805_1,-70.61034530612244,-33.5658175510204,0.0,0.0,0.0,0.0,4.132653061224489,114805
114805_2,-70.59958400000001,-33.564054000000006,0.0,0.0,0.0,0.0,3.6599999999999993,114805
114805_3,-70.59527875,-33.56633650000001,0.0,0.0,0.0,0.0,5.135416666666668,114805
114805_4,-70.60833617647059,-33.5573644117647,1.0,0.0,0.0,0.0,2.902205882352941,114805
200051_0,-70.60827675,-33.54567475,1.0,0.0,0.0,0.0,1.7758333333333334,200051
200051_1,-70.61036549019609,-33.551982156862735,1.0,0.0,0.0,0.0,3.387254901960784,200051
200051_2,-70.60680142857142,-33.53923,1.0,0.0,0.0,0.0,3.5567460317460338,200051
200051_3,-70.60512599999997,-33.550225555555556,1.0,0.0,0.0,0.0,2.4003703703703696,200051
200051_4,-70.60943166666668,-33.54909833333334,0.0,0.0,0.0,0.0,3.361111111111111,200051
114825_0,-70.61781966666666,-33.55439177777778,0.0,0.0,0.0,0.0,4.67259259259259,114825
114825_1,-70.61787864077672,-33.54901223300971,0.0,0.0,0.0,0.0,4.666019417475728,114825
114825_2,-70.62709953488371,-33.551293255813945,3.0,0.0,0.0,0.0,2.071705426356589,114825
114825_3,-70.62607000000001,-33.55786,2.0,0.0,0.0,0.0,3.75,114825
114817_0,-70.61530867924527,-33.55839283018867,1.0,0.0,0.0,0.0,2.375786163522013,114817
114817_1,-70.62160718749998,-33.56157437499999,0.0,0.0,0.0,0.0,3.941927083333333,114817
114817_2,-70.62689217391303,-33.56111565217391,7.0,1.0,0.0,0.0,4.071739130434783,114817
114817_3,-70.6142723076923,-33.561409423076924,1.0,0.0,0.0,0.0,3.0865384615384617,114817
114804_0,-70.60665575757575,-33.53141515151515,10.0,2.0,0.0,0.0,3.0414141414141413,114804
114804_1,-70.60373237288135,-33.53567576271187,2.0,0.0,0.0,0.0,2.994915254237288,114804
114804_2,-70.59942857142858,-33.52820714285714,4.0,1.0,0.0,0.0,4.2630952380952385,114804
