cod_cluster,lon,lat,S1,S2,S3,S4,time_min,COD_NVO
114303_0,-70.5633416666666,-33.53760754901964,108.0,19.0,1.0,1.0,17.059640522875828,114303
114303_1,-70.6046420338983,-33.52188033898305,33.0,6.0,0.0,0.0,5.034039548022599,114303
114303_2,-70.57551373015875,-33.52849965608463,211.0,38.0,0.0,0.0,12.48478835978837,114303
114303_3,-70.58566052631579,-33.52871631578948,70.0,12.0,0.0,0.0,11.126315789473685,114303
114831_0,-70.59832524999999,-33.51390974999999,23.0,4.0,0.0,0.0,6.125208333333333,114831
114831_1,-70.5888543333333,-33.51791433333334,52.0,9.0,0.0,0.0,4.155925925925926,114831
114831_2,-70.58042225490196,-33.51870607843137,86.0,15.0,0.0,0.0,7.427941176470588,114831
114831_3,-70.58052500000001,-33.52058500000001,28.0,5.0,0.0,0.0,8.025,114831
114802_0,-70.57214489795916,-33.514889183673475,92.0,17.0,0.0,0.0,3.6926870748299305,114802
114802_1,-70.54222999999999,-33.53370789473684,5.0,1.0,0.0,0.0,14.40701754385965,114802
114802_2,-70.55198951923079,-33.51778221153846,41.0,7.0,0.0,0.0,8.521153846153846,114802
114802_3,-70.55108,-33.52514857142857,23.0,4.0,0.0,0.0,9.97857142857143,114802
114824_0,-70.59554909090906,-33.54757363636364,61.0,11.0,0.0,0.0,5.371212121212121,114824
114824_1,-70.57853540740741,-33.54506370370372,53.0,10.0,0.0,0.0,5.2761728395061755,114824
114824_2,-70.59677479338845,-33.55506305785124,55.0,10.0,0.0,0.0,6.838292011019281,114824
114824_3,-70.59653709677423,-33.544545612903214,96.0,17.0,0.0,0.0,2.8870967741935485,114824
200144_0,-70.57004304347828,-33.55619173913043,65.0,12.0,0.0,0.0,5.135507246376811,200144
200144_1,-70.56905583333334,-33.55458690476191,53.0,10.0,0.0,0.0,5.728769841269844,200144
200144_2,-70.58119491228068,-33.552181578947376,18.0,4.0,0.0,0.0,4.083040935672513,200144
200144_3,-70.5826995,-33.5569535,16.0,3.0,0.0,0.0,2.3054166666666664,200144
114816_0,-70.57748500000004,-33.563435,49.0,9.0,0.0,0.0,5.933333333333334,114816
114816_1,-70.57763294117649,-33.561487647058826,34.0,6.0,0.0,0.0,2.6290849673202614,114816
