cod_cluster,lon,lat,S1,S2,S3,S4,time_min,COD_NVO
114303_0,-70.57540982367757,-33.5285946599496,159.0,27.0,1.0,1.0,12.543157010915209,114303
114303_1,-70.56335249158244,-33.53782141414145,101.0,17.0,0.0,0.0,17.103142536475882,114303
114303_2,-70.60456714285714,-33.52186831932773,31.0,5.0,0.0,0.0,5.042156862745098,114303
114303_3,-70.58814625,-33.5276125,43.0,8.0,0.0,0.0,10.704166666666666,114303
114831_0,-70.58008714285715,-33.51862020408163,130.0,24.0,1.0,1.0,7.477551020408163,114831
114831_1,-70.58884965517238,-33.518147471264385,38.0,7.0,0.0,0.0,4.304406130268201,114831
114831_2,-70.5984915384615,-33.513943974358966,15.0,2.0,0.0,0.0,6.139529914529914,114831
114831_3,-70.58783909090909,-33.51663818181818,161.0,30.0,0.0,0.0,4.689393939393939,114831
114802_0,-70.55219000000004,-33.517814571428566,64.0,12.0,0.0,0.0,8.513015873015872,114802
114802_1,-70.5422818181818,-33.533779090909086,8.0,1.0,0.0,0.0,14.30606060606061,114802
114802_2,-70.57214120418845,-33.51488785340314,100.0,18.0,0.0,0.0,3.6771378708551468,114802
114802_3,-70.56476500000001,-33.51585875,79.0,15.0,0.0,0.0,5.327083333333333,114802
114824_0,-70.57865569343066,-33.54493693430658,69.0,12.0,1.0,1.0,5.258880778588809,114824
114824_1,-70.5965916535433,-33.554903543307084,41.0,7.0,0.0,0.0,6.828608923884513,114824
114824_2,-70.59669615384618,-33.54463570512819,132.0,23.0,0.0,0.0,2.896260683760684,114824
114824_3,-70.59937499999997,-33.540915000000005,54.0,11.0,0.0,0.0,3.3916666666666666,114824
200144_0,-70.56865173469389,-33.554848979591846,108.0,20.0,0.0,0.0,5.777551020408164,200144
200144_1,-70.58113931034481,-33.55222068965518,26.0,4.0,0.0,0.0,4.07787356321839,200144
200144_2,-70.58246666666666,-33.556899047619055,15.0,2.0,0.0,0.0,2.3345238095238097,200144
200144_3,-70.57503666666668,-33.55607333333334,62.0,12.0,0.0,0.0,3.9194444444444443,200144
114816_0,-70.57747875000003,-33.56140833333334,39.0,7.0,0.0,0.0,2.595486111111111,114816
114816_1,-70.58855636363634,-33.56759727272727,24.0,4.0,0.0,0.0,5.56590909090909,114816
114816_2,-70.56507034482757,-33.559161379310346,26.0,5.0,0.0,0.0,4.949999999999999,114816
114816_3,-70.57256833333334,-33.561395,79.0,15.0,0.0,0.0,4.641666666666667,114816
114816_4,-70.59279000000001,-33.56207466666666,11.0,2.0,0.0,0.0,5.6244444444444435,114816
114805_0,-70.60718056818183,-33.55592147727272,50.0,9.0,1.0,1.0,3.24412878787879,114805
114805_1,-70.59521357142859,-33.56624952380953,16.0,3.0,0.0,0.0,5.128968253968255,114805
114805_2,-70.60336666666667,-33.563750000000006,68.0,13.0,0.0,0.0,2.766666666666667,114805
114805_3,-70.61043479999998,-33.56572619999999,36.0,6.0,0.0,0.0,4.156666666666665,114805
114805_4,-70.60567032786885,-33.55977778688525,162.0,30.0,0.0,0.0,1.891120218579235,114805
200051_0,-70.61053962962963,-33.55201333333332,34.0,6.0,0.0,0.0,3.4,200051
200051_1,-70.60692085106382,-33.53943659574468,19.0,3.0,0.0,0.0,3.4613475177304975,200051
200051_2,-70.60427000000001,-33.538450000000005,22.0,4.0,0.0,0.0,4.416666666666667,200051
200051_3,-70.60651146341462,-33.54853402439025,51.0,9.0,0.0,0.0,2.0810975609756106,200051
114825_0,-70.61767415730337,-33.55432494382023,20.0,3.0,0.0,0.0,4.707116104868911,114825
114825_1,-70.61788705882356,-33.54898598039216,22.0,4.0,0.0,0.0,4.663071895424837,114825
114825_2,-70.62815857142859,-33.552862857142856,71.0,13.0,0.0,0.0,2.3166666666666664,114825
114825_3,-70.62698071999999,-33.55133343999999,71.0,13.0,0.0,0.0,2.0907999999999998,114825
114817_0,-70.61480808510639,-33.55828085106383,40.0,8.0,1.0,1.0,2.381205673758865,114817
114817_1,-70.62042833333334,-33.56388111111111,28.0,5.0,0.0,0.0,4.671296296296295,114817
114817_2,-70.62378955223882,-33.56073388059701,28.0,5.0,0.0,0.0,3.7604477611940292,114817
114817_3,-70.61434660377358,-33.56141905660378,43.0,8.0,0.0,0.0,3.119496855345912,114817
114817_4,-70.61956285714287,-33.56015571428571,165.0,32.0,0.0,0.0,2.723809523809524,114817
114804_0,-70.60036259259257,-33.531829753086434,19.0,3.0,0.0,0.0,2.1549382716049377,114804
114804_1,-70.599245,-33.53733180000001,25.0,4.0,0.0,0.0,3.6266666666666665,114804
114804_2,-70.5995334375,-33.5284390625,1.0,0.0,0.0,0.0,4.154166666666667,114804
114804_3,-70.60697415094339,-33.533106415094345,15.0,3.0,0.0,0.0,3.168553459119497,114804
114804_4,-70.5983,-33.533528000000004,25.0,4.0,0.0,0.0,3.9899999999999998,114804
114315_0,-70.612254,-33.529321,4.0,1.0,0.0,0.0,2.878333333333333,114315
114315_1,-70.629165,-33.52984571428572,7.0,1.0,0.0,0.0,2.4714285714285715,114315
114315_2,-70.61983949999998,-33.5283455,11.0,2.0,0.0,0.0,1.1716666666666666,114315
114315_3,-70.630522,-33.531856,8.0,1.0,0.0,0.0,2.9699999999999998,114315
114315_4,-70.61461,-33.525544999999994,13.0,2.0,0.0,0.0,1.9649999999999999,114315
114806_0,-70.6169052727273,-33.54401663636363,29.0,5.0,0.0,0.0,5.865454545454542,114806
114806_1,-70.62794173652696,-33.538157365269456,73.0,13.0,0.0,0.0,2.728642714570861,114806
114806_2,-70.61602247422681,-33.53538556701031,19.0,3.0,0.0,0.0,5.237972508591063,114806
114806_3,-70.61514,-33.54004200000001,30.0,6.0,0.0,0.0,6.166666666666666,114806
114807_0,-70.63602458333332,-33.54950124999999,19.0,4.0,0.0,0.0,4.840625,114807
114807_1,-70.64849232876713,-33.54579438356165,15.0,3.0,0.0,0.0,2.022374429223744,114807
114807_2,-70.63414,-33.549075,75.0,15.0,0.0,0.0,5.466666666666667,114807
114807_3,-70.6403409210526,-33.546836710526314,24.0,4.0,0.0,0.0,3.6320175438596487,114807
114811_0,-70.61786829166665,-33.59209016666667,125.0,23.0,0.0,0.0,3.1781250000000005,114811
114811_1,-70.64099553571431,-33.58652625,8.0,1.0,0.0,0.0,7.5684523809523805,114811
114811_2,-70.63518655172416,-33.61732724137931,11.0,2.0,0.0,0.0,9.280459770114943,114811
114811_3,-70.62138999999998,-33.59241,69.0,13.0,0.0,0.0,4.272222222222222,114811
114826_0,-70.62311578947369,-33.61460596491228,20.0,3.0,1.0,1.0,5.845321637426901,114826
114826_1,-70.62530166666666,-33.62735541666667,44.0,8.0,0.0,0.0,2.826041666666667,114826
114826_2,-70.61911230769229,-33.62987109890111,22.0,3.0,0.0,0.0,4.6390109890109885,114826
114826_3,-70.62603944444444,-33.62940944444444,252.0,46.0,0.0,0.0,3.058333333333333,114826
114808_0,-70.6448480851064,-33.57830914893617,14.0,3.0,0.0,0.0,2.975886524822695,114808
114808_1,-70.63892102040819,-33.5799006122449,40.0,7.0,0.0,0.0,2.235374149659863,114808
