cod_cluster,lon,lat,S1,S2,S3,S4,time_min,COD_NVO
114303_0,-70.57924533333333,-33.52958133333333,115.0,21.0,0.0,0.0,13.11111111111111,114303
114303_1,-70.56343712837831,-33.53785297297301,364.0,69.0,1.0,1.0,17.09757882882884,114303
114303_2,-70.57539618925831,-33.52854470588233,366.0,68.0,1.0,1.0,12.508397271952267,114303
114303_3,-70.60467285714286,-33.52184109243697,95.0,18.0,0.0,0.0,5.013305322128851,114303
114831_0,-70.586325,-33.516092500000006,108.0,20.0,1.0,1.0,4.266666666666667,114831
114831_1,-70.59840886075948,-33.5139405063291,58.0,10.0,0.0,0.0,6.143037974683543,114831
114831_2,-70.57993031578947,-33.51854473684211,137.0,26.0,0.0,0.0,7.534912280701753,114831
114831_3,-70.58879076086954,-33.51828771739132,119.0,22.0,0.0,0.0,4.375000000000001,114831
114802_0,-70.55180311320757,-33.51802471698113,87.0,16.0,1.0,1.0,8.5875786163522,114802
114802_1,-70.56325916666667,-33.51822083333333,70.0,13.0,0.0,0.0,6.261111111111112,114802
114802_2,-70.5413072222222,-33.53483,10.0,2.0,0.0,0.0,15.053703703703702,114802
114802_3,-70.57217615789472,-33.51488373684211,192.0,36.0,0.0,0.0,3.669298245614033,114802
114824_0,-70.59228199999998,-33.545546,176.0,33.0,1.0,1.0,4.683333333333334,114824
114824_1,-70.59654948051951,-33.54455493506492,192.0,36.0,0.0,0.0,2.916883116883117,114824
114824_2,-70.59671203252033,-33.555021788617886,79.0,14.0,0.0,0.0,6.8390243902439,114824
114824_3,-70.57829146153847,-33.54509061538463,145.0,27.0,0.0,0.0,5.274230769230771,114824
200144_0,-70.58128053571426,-33.55218910714286,66.0,12.0,1.0,1.0,4.063095238095237,200144
200144_1,-70.5826995,-33.5569535,42.0,8.0,0.0,0.0,2.3054166666666664,200144
200144_2,-70.57558454545456,-33.55509272727272,98.0,18.0,0.0,0.0,4.027272727272727,200144
200144_3,-70.56862525773197,-33.55488092783506,151.0,29.0,0.0,0.0,5.775601374570447,200144
114816_0,-70.56493064516128,-33.55918419354839,38.0,7.0,0.0,0.0,4.947849462365592,114816
114816_1,-70.57747875000003,-33.56140833333334,58.0,11.0,0.0,0.0,2.595486111111111,114816
114816_2,-70.59279000000001,-33.56207466666666,40.0,7.0,0.0,0.0,5.6244444444444435,114816
114816_3,-70.58855636363634,-33.56759727272727,38.0,7.0,0.0,0.0,5.56590909090909,114816
114816_4,-70.57740000000001,-33.562335000000004,70.0,13.0,0.0,0.0,4.504166666666666,114816
114805_0,-70.60666916666669,-33.556256666666656,108.0,20.0,1.0,1.0,3.104475308641977,114805
114805_1,-70.61043479999998,-33.56572619999999,127.0,24.0,0.0,0.0,4.156666666666665,114805
114805_2,-70.59521357142859,-33.56624952380953,50.0,9.0,0.0,0.0,5.128968253968255,114805
114805_3,-70.60336666666667,-33.563750000000006,64.0,12.0,0.0,0.0,2.766666666666667,114805
114805_4,-70.6059156862745,-33.560179019607844,187.0,35.0,0.0,0.0,1.7736928104575163,114805
200051_0,-70.6065175949367,-33.54852810126582,91.0,17.0,0.0,0.0,2.0816455696202536,200051
200051_1,-70.60692085106382,-33.53943659574468,36.0,7.0,0.0,0.0,3.4613475177304975,200051
200051_2,-70.61053962962963,-33.55201333333332,65.0,12.0,0.0,0.0,3.4,200051
200051_3,-70.60583,-33.546130000000005,28.0,5.0,0.0,0.0,2.654166666666667,200051
114825_0,-70.62589750000004,-33.55372023809522,82.0,15.0,1.0,1.0,2.1154761904761905,114825
114825_1,-70.61790489361705,-33.54888978723405,69.0,13.0,0.0,0.0,4.63758865248227,114825
114825_2,-70.61661160493829,-33.55395123456791,52.0,9.0,0.0,0.0,4.972839506172837,114825
