cod_cluster,lon,lat,S1,S2,S3,S4,time_min,distance,COD_NVO
114303_0,-70.57540278894471,-33.52865296482409,61.0,9.0,0.0,0.0,12.547948073701855,4286.276381909548,114303
114303_1,-70.60445814159291,-33.52190876106195,16.0,3.0,0.0,0.0,5.023008849557519,1492.7079646017698,114303
114303_2,-70.56324861016942,-33.53781857627122,30.0,4.0,0.0,0.0,17.130112994350295,6177.735593220339,114303
114303_3,-70.59530866666667,-33.524814666666664,27.0,4.0,0.0,0.0,8.656666666666666,2645.0,114303
114831_0,-70.59849153846153,-33.513943974358966,9.0,1.0,0.0,0.0,6.139529914529914,2177.628205128205,114831
114831_1,-70.58895318181816,-33.51817136363638,21.0,3.0,0.0,0.0,4.314015151515153,1593.1022727272727,114831
114831_2,-70.57969954545455,-33.51833647727274,16.0,3.0,0.0,0.0,7.611553030303027,2739.7386363636365,114831
114831_3,-70.5851625,-33.518697,92.0,16.0,0.0,0.0,5.470833333333333,1901.85,114831
114802_0,-70.57206315789472,-33.51490684210526,19.0,3.0,0.0,0.0,3.6813157894736825,1228.7368421052631,114802
114802_1,-70.55219000000004,-33.517814571428566,15.0,2.0,0.0,0.0,8.513015873015872,3311.1809523809525,114802
114802_2,-70.5422818181818,-33.533779090909086,3.0,0.0,0.0,0.0,14.30606060606061,6453.909090909091,114802
114802_3,-70.56723222222223,-33.515350000000005,18.0,3.0,0.0,0.0,5.055555555555555,1838.0,114802
114824_0,-70.5966907594937,-33.54464386075948,52.0,8.0,0.0,0.0,2.9131856540084393,937.8924050632911,114824
114824_1,-70.59660468253969,-33.55495174603175,17.0,3.0,0.0,0.0,6.8358465608465595,2624.5793650793653,114824
114824_2,-70.57865569343068,-33.544936934306584,30.0,5.0,0.0,0.0,5.258880778588809,1840.7737226277372,114824
114824_3,-70.60115999999996,-33.5401,11.0,2.0,0.0,0.0,4.233333333333333,1255.0,114824
200144_0,-70.56875280000001,-33.55489000000001,16.0,2.0,0.0,0.0,5.756166666666665,1717.74,200144
200144_1,-70.58113931034481,-33.55222068965517,12.0,2.0,0.0,0.0,4.07787356321839,1085.2413793103449,200144
200144_2,-70.57453333333335,-33.55505333333334,18.0,3.0,0.0,0.0,3.783333333333333,994.0,200144
200144_3,-70.58239093023256,-33.55691255813954,6.0,1.0,0.0,0.0,2.3441860465116275,531.8372093023256,200144
114816_0,-70.5885556521739,-33.56760217391304,4.0,1.0,0.0,0.0,5.57391304347826,1854.3478260869565,114816
114816_1,-70.56507034482757,-33.559161379310346,4.0,1.0,0.0,0.0,4.949999999999999,1713.0344827586207,114816
114816_2,-70.56408000000002,-33.559396666666665,16.0,2.0,0.0,0.0,5.316666666666666,1725.6666666666667,114816
114816_3,-70.59279,-33.56207466666666,5.0,1.0,0.0,0.0,5.6244444444444435,2055.0444444444443,114816
114816_4,-70.57747220000002,-33.5614014,6.0,1.0,0.0,0.0,2.614666666666667,769.72,114816
114805_0,-70.61048244897958,-33.56582653061224,8.0,1.0,0.0,0.0,4.160884353741496,1221.938775510204,114805
114805_1,-70.60673059405943,-33.55621415841583,13.0,2.0,0.0,0.0,3.1856435643564374,855.2079207920792,114805
114805_2,-70.60592709090908,-33.559974181818184,39.0,6.0,0.0,0.0,1.803636363636364,442.1,114805
114805_3,-70.59521357142859,-33.56624952380953,5.0,1.0,0.0,0.0,5.128968253968255,1607.095238095238,114805
114805_4,-70.60336666666667,-33.563750000000006,20.0,3.0,0.0,0.0,2.766666666666667,659.0,114805
200051_0,-70.61053962962963,-33.55201333333332,8.0,1.0,0.0,0.0,3.4,1012.0925925925926,200051
200051_1,-70.60651146341463,-33.54853402439025,15.0,3.0,0.0,0.0,2.0810975609756106,595.2073170731708,200051
200051_2,-70.60692085106382,-33.53943659574468,5.0,1.0,0.0,0.0,3.4613475177304975,1027.659574468085,200051
200051_3,-70.60427000000001,-33.538450000000005,8.0,1.0,0.0,0.0,4.416666666666667,1345.0,200051
114825_0,-70.62592243902442,-33.553674024390226,17.0,3.0,0.0,0.0,2.0439024390243907,599.719512195122,114825
114825_1,-70.61783218750004,-33.54893208333334,11.0,2.0,0.0,0.0,4.667187500000001,1533.3645833333333,114825
114825_2,-70.62830500000001,-33.55614,37.0,6.0,0.0,0.0,2.675,791.5,114825
114825_3,-70.62757016393444,-33.548678360655735,40.0,7.0,0.0,0.0,2.412295081967213,687.8524590163935,114825
114825_4,-70.61696658536586,-33.55411951219513,4.0,1.0,0.0,0.0,4.92662601626016,1655.0731707317073,114825
114817_0,-70.62230978723404,-33.56069553191489,3.0,0.0,0.0,0.0,3.669148936170213,1077.6170212765958,114817
114817_1,-70.61490020833334,-33.558313541666664,8.0,1.0,0.0,0.0,2.3784722222222223,531.3333333333334,114817
114817_2,-70.62042833333334,-33.56388111111111,6.0,1.0,0.0,0.0,4.671296296296295,1471.5555555555557,114817
114817_3,-70.618104,-33.559394000000005,15.0,2.0,0.0,0.0,2.3966666666666665,638.6,114817
114817_4,-70.62642695652174,-33.561023478260864,28.0,6.0,0.0,0.0,3.9659420289855074,1344.5652173913043,114817
114817_5,-70.61421725490196,-33.561420000000005,9.0,1.0,0.0,0.0,3.106862745098039,876.1764705882352,114817
114804_0,-70.59959548387097,-33.52844774193548,6.0,1.0,0.0,0.0,4.12258064516129,1169.774193548387,114804
114804_1,-70.60058848484847,-33.53256343434346,16.0,3.0,0.0,0.0,2.248148148148148,609.8181818181819,114804
114804_2,-70.60703576923076,-33.533043076923086,14.0,2.0,0.0,0.0,3.185897435897436,1029.5961538461538,114804
114804_3,-70.59830147058823,-33.537859117647066,6.0,1.0,0.0,0.0,4.076960784313725,1230.1764705882354,114804
114804_4,-70.597549,-33.533366,10.0,1.0,0.0,0.0,4.2,1293.2,114804
114315_0,-70.62949833333332,-33.530529444444454,1.0,0.0,0.0,0.0,2.65462962962963,1077.111111111111,114315
114315_1,-70.61319916666666,-33.52955166666667,2.0,0.0,0.0,0.0,2.7374999999999994,1027.5833333333333,114315
114315_2,-70.61978666666667,-33.52765625,1.0,0.0,0.0,0.0,1.215277777777778,463.5416666666667,114315
114315_3,-70.61242200000001,-33.52495799999999,3.0,1.0,0.0,0.0,2.3033333333333332,973.6,114315
114806_0,-70.62798957575758,-33.538173757575755,13.0,2.0,0.0,0.0,2.7238383838383866,884.3151515151516,114806
114806_1,-70.6169052727273,-33.54401663636363,15.0,3.0,0.0,0.0,5.865454545454542,2304.2818181818184,114806
114806_2,-70.61609571428572,-33.535368469387755,11.0,2.0,0.0,0.0,5.2226190476190455,1983.530612244898,114806
114806_3,-70.61674833333332,-33.540018333333336,24.0,4.0,0.0,0.0,5.558333333333334,2041.0,114806
114807_0,-70.6403409210526,-33.546836710526314,9.0,2.0,0.0,0.0,3.6320175438596487,1146.842105263158,114807
114807_1,-70.64849232876713,-33.54579438356165,7.0,1.0,0.0,0.0,2.022374429223744,602.7945205479452,114807
114807_2,-70.63535,-33.54432,19.0,3.0,0.0,0.0,4.25,1388.0,114807
114807_3,-70.63596142857142,-33.54958959183673,13.0,2.0,0.0,0.0,4.878231292517007,1623.7755102040817,114807
114811_0,-70.61786829166665,-33.59209016666667,54.0,8.0,0.0,0.0,3.1781250000000005,1017.8708333333333,114811
114811_1,-70.63518655172416,-33.61732724137931,4.0,1.0,0.0,0.0,9.280459770114943,4987.551724137931,114811
114811_2,-70.64093017543861,-33.58655122807017,5.0,1.0,0.0,0.0,7.554093567251462,3039.122807017544,114811
114811_3,-70.61345,-33.594640000000005,25.0,5.0,0.0,0.0,3.033333333333333,1249.0,114811
114826_0,-70.62322454545453,-33.62381909090909,65.0,11.0,0.0,0.0,4.304545454545455,1666.3636363636363,114826
114826_1,-70.62551852459018,-33.62787016393443,43.0,7.0,0.0,0.0,2.8524590163934436,986.344262295082,114826
114826_2,-70.6231635185185,-33.61461185185185,19.0,3.0,0.0,0.0,5.818518518518518,2366.5185185185187,114826
114826_3,-70.61905772727272,-33.63002397727275,15.0,2.0,0.0,0.0,4.664583333333332,1996.9431818181818,114826
114808_0,-70.6448480851064,-33.57830914893617,5.0,1.0,0.0,0.0,2.975886524822695,826.6808510638298,114808
114808_1,-70.63886100000003,-33.579919200000006,8.0,1.0,0.0,0.0,2.250333333333332,391.52,114808
114808_2,-70.63371153846155,-33.57962846153846,7.0,1.0,0.0,0.0,3.7666666666666675,793.3846153846154,114808
114808_3,-70.64022,-33.58366000000001,27.0,5.0,0.0,0.0,2.533333333333333,629.0,114808
114808_4,-70.64438307692308,-33.58339576923077,26.0,4.0,0.0,0.0,4.190384615384616,1182.1153846153845,114808
114809_0,-70.65364070707069,-33.577865252525264,13.0,3.0,0.0,0.0,2.632828282828283,683.6565656565657,114809
114809_1,-70.65697871559632,-33.58307926605504,15.0,2.0,0.0,0.0,4.465443425076451,1429.348623853211,114809
114809_2,-70.64524288461537,-33.586262500000004,3.0,0.0,0.0,0.0,5.046153846153844,1827.326923076923,114809
114809_3,-70.64810999999999,-33.58483999999999,2.0,0.0,0.0,0.0,3.8333333333333335,1323.0,114809
114819_0,-70.63631666666669,-33.56059873015872,58.0,10.0,0.0,0.0,4.796031746031745,1771.1587301587301,114819
114819_1,-70.6484404918033,-33.558006065573764,4.0,1.0,0.0,0.0,3.748907103825138,1140.295081967213,114819
114819_2,-70.64611000000001,-33.56326000000001,25.0,4.0,0.0,0.0,2.2333333333333334,562.0,114819
114819_3,-70.63945376811593,-33.56369753623189,33.0,6.0,0.0,0.0,2.8135265700483094,1119.536231884058,114819
114819_4,-70.650451827957,-33.56139204301076,19.0,3.0,0.0,0.0,2.740681003584229,827.9354838709677,114819
114820_0,-70.60500226190479,-33.576425714285705,27.0,4.0,1.0,1.0,5.447420634920637,1638.9166666666667,114820
114820_1,-70.58124576923078,-33.589673307692316,45.0,7.0,0.0,0.0,8.728846153846154,3203.6153846153848,114820
114820_2,-70.60080751798559,-33.58875910071944,106.0,17.0,0.0,0.0,4.092925659472423,1195.2086330935251,114820
114820_3,-70.60853999999999,-33.58830999999999,15.0,3.0,0.0,0.0,3.566666666666667,1135.0,114820
114820_4,-70.59887793103448,-33.58759206896551,78.0,13.0,0.0,0.0,4.85919540229885,1499.8275862068965,114820
114820_5,-70.58992210526314,-33.581296698564586,67.0,11.0,0.0,0.0,6.158771929824563,2040.7129186602872,114820
114814_0,-70.64472400000001,-33.526664199999985,16.0,3.0,0.0,0.0,6.114666666666667,1950.62,114814
114814_1,-70.63883333333332,-33.53809020833334,9.0,2.0,0.0,0.0,2.3767361111111103,601.2395833333334,114814
114814_2,-70.63919718750002,-33.52689703125001,3.0,0.0,0.0,0.0,5.530468749999999,1775.09375,114814
114814_3,-70.64530309859155,-33.536029718309855,20.0,4.0,0.0,0.0,2.9615023474178415,760.3802816901408,114814
114814_4,-70.63534,-33.53719999999999,3.0,0.0,0.0,0.0,3.066666666666667,846.0,114814
114828_0,-70.65052347222226,-33.55217847222222,1.0,0.0,0.0,0.0,3.7104166666666663,1234.388888888889,114828
114828_1,-70.63550195402297,-33.556275172413784,22.0,4.0,0.0,0.0,3.3208812260536393,1048.8275862068965,114828
114828_2,-70.64268,-33.55076,8.0,2.0,0.0,0.0,1.9416666666666669,325.0,114828
114828_3,-70.64251927710849,-33.553271204819275,11.0,2.0,0.0,0.0,2.036947791164658,579.7710843373494,114828
114801_0,-70.56463236051498,-33.600801716738204,44.0,7.0,0.0,0.0,6.9008583690987155,2045.4377682403433,114801
114801_1,-70.59622967532466,-33.609266623376605,21.0,3.0,0.0,0.0,6.197943722943723,2160.87012987013,114801
114801_2,-70.55900733333337,-33.61393681481478,25.0,4.0,0.0,0.0,8.757530864197529,2764.4666666666667,114801
114801_3,-70.58269935135131,-33.60715086486486,47.0,7.0,0.0,0.0,3.3296396396396397,961.7783783783784,114801
114801_4,-70.56817,-33.605196,28.0,5.0,0.0,0.0,5.513333333333334,1612.0,114801
114822_0,-70.56222676388886,-33.5863554861111,129.0,18.0,0.0,0.0,4.7099768518518506,1605.8236111111112,114822
114822_1,-70.5711215458937,-33.56975668276973,120.0,18.0,0.0,0.0,7.370477724100909,2806.3011272141707,114822
114822_2,-70.56493,-33.596090000000004,62.0,10.0,0.0,0.0,6.900000000000001,2739.0,114822
114822_3,-70.55437758620688,-33.558873349753675,30.0,4.0,0.0,0.0,9.933169129720854,4241.87684729064,114822
114313_0,-70.52395521276596,-33.60987085106383,11.0,2.0,0.0,0.0,3.1679078014184405,974.7765957446809,114313
114313_1,-70.41730549222797,-33.62748948186535,12.0,2.0,0.0,0.0,13.311744386873952,5113.108808290155,114313
114313_2,-70.48400916666667,-33.6847675,11.0,3.0,0.0,0.0,11.988888888888892,4172.416666666667,114313
114313_3,-70.50682878787877,-33.717756969696936,6.0,2.0,0.0,0.0,12.433585858585845,4476.666666666667,114313
114313_4,-70.11371061224483,-33.72734530612247,1.0,0.0,0.0,0.0,14.399999999999986,4468.0,114313
114812_0,-70.58739681159423,-33.6253467753623,41.0,6.0,0.0,0.0,2.7825483091787424,870.7463768115942,114812
114812_1,-70.55240575,-33.710274999999996,9.0,2.0,0.0,0.0,5.555000000000003,2438.65,114812
114812_2,-70.58594798507467,-33.61988944029849,53.0,8.0,0.0,0.0,5.1035447761193975,1637.2910447761194,114812
114812_3,-70.5932025,-33.6292575,18.0,3.0,0.0,0.0,3.470833333333333,1231.5,114812
114821_0,-70.61364104761903,-33.620593523809525,48.0,8.0,0.0,0.0,4.08015873015873,1389.895238095238,114821
114821_1,-70.61252321428573,-33.62895619047619,28.0,4.0,0.0,0.0,3.130952380952381,880.4166666666666,114821
114821_2,-70.6033525490196,-33.622629803921555,15.0,2.0,0.0,0.0,5.16045751633987,2291.294117647059,114821
114821_3,-70.60528599999999,-33.620976,37.0,6.0,0.0,0.0,5.390000000000001,2274.6,114821
