cod_cluster,lon,lat,S1,S2,S3,S4,time_min,COD_NVO
114303_0,-70.5635169899665,-33.537832474916414,0.0,0.0,0.0,0.0,17.091527313266457,114303
114303_1,-70.60452999999998,-33.52187950819672,0.0,0.0,0.0,0.0,5.055737704918033,114303
114303_2,-70.58167499999999,-33.5298825,0.0,0.0,0.0,0.0,13.016666666666666,114303
114303_3,-70.57533108585858,-33.52855436868685,0.0,0.0,0.0,0.0,12.539604377104386,114303
114831_0,-70.58005090909091,-33.51862282828283,0.0,0.0,0.0,0.0,7.495791245791247,114831
114831_1,-70.588973,-33.516414,0.0,0.0,0.0,0.0,4.2299999999999995,114831
114831_2,-70.5984915384615,-33.513943974358966,0.0,0.0,0.0,0.0,6.139529914529914,114831
114831_3,-70.58884965517238,-33.518147471264385,0.0,0.0,0.0,0.0,4.304406130268201,114831
114802_0,-70.55204663461542,-33.51779846153846,0.0,0.0,0.0,0.0,8.528205128205128,114802
114802_1,-70.57221752577317,-33.514889278350516,0.0,0.0,0.0,0.0,3.685137457044672,114802
114802_2,-70.5422818181818,-33.533779090909086,0.0,0.0,0.0,0.0,14.30606060606061,114802
114802_3,-70.55899833333335,-33.51690333333334,0.0,0.0,0.0,0.0,6.161111111111111,114802
114824_0,-70.59655468253969,-33.554940158730155,0.0,0.0,0.0,0.0,6.845767195767194,114824
114824_1,-70.59663257861637,-33.54463547169809,0.0,0.0,0.0,0.0,2.929454926624738,114824
114824_2,-70.57849703703704,-33.54498355555557,0.0,0.0,0.0,0.0,5.267901234567903,114824
114824_3,-70.59937499999997,-33.540915000000005,0.0,0.0,0.0,0.0,3.3916666666666666,114824
200144_0,-70.58113931034481,-33.55222068965518,0.0,0.0,0.0,0.0,4.07787356321839,200144
200144_1,-70.56875280000001,-33.55489000000001,0.0,0.0,0.0,0.0,5.756166666666665,200144
200144_2,-70.5757025,-33.55566,0.0,0.0,0.0,0.0,3.525,200144
200144_3,-70.58246666666666,-33.556899047619055,0.0,0.0,0.0,0.0,2.3345238095238097,200144
114816_0,-70.5885556521739,-33.56760217391304,0.0,0.0,0.0,0.0,5.57391304347826,114816
114816_1,-70.57747220000002,-33.5614014,0.0,0.0,0.0,0.0,2.614666666666667,114816
114816_2,-70.56408,-33.559396666666665,0.0,0.0,0.0,0.0,5.316666666666666,114816
114816_3,-70.59279000000001,-33.56207466666666,0.0,0.0,0.0,0.0,5.6244444444444435,114816
114816_4,-70.56507034482757,-33.559161379310346,0.0,0.0,0.0,0.0,4.949999999999999,114816
114805_0,-70.60718056818183,-33.55592147727272,0.0,0.0,0.0,0.0,3.24412878787879,114805
114805_1,-70.59521357142859,-33.56624952380953,0.0,0.0,0.0,0.0,5.128968253968255,114805
114805_2,-70.61043479999998,-33.56572619999999,0.0,0.0,0.0,0.0,4.156666666666665,114805
114805_3,-70.60336666666667,-33.563750000000006,0.0,0.0,0.0,0.0,2.766666666666667,114805
114805_4,-70.60567032786885,-33.55977778688525,0.0,0.0,0.0,0.0,1.891120218579235,114805
200051_0,-70.60692085106382,-33.53943659574468,0.0,0.0,0.0,0.0,3.4613475177304975,200051
200051_1,-70.60651146341462,-33.54853402439025,0.0,0.0,0.0,0.0,2.0810975609756106,200051
200051_2,-70.61053962962963,-33.55201333333332,0.0,0.0,0.0,0.0,3.4,200051
200051_3,-70.60427000000001,-33.538450000000005,0.0,0.0,0.0,0.0,4.416666666666667,200051
114825_0,-70.62754103448276,-33.548597413793104,0.0,0.0,0.0,0.0,2.4600574712643675,114825
