cod_cluster,lon,lat,S1,S2,S3,S4,time_min,COD_NVO
114303_0,-70.56578413978497,-33.52753559139786,2.0,0.0,0.0,0.0,14.439426523297481,114303
114303_1,-70.58199340425533,-33.52966463829786,1.0,0.0,0.0,0.0,11.349645390070927,114303
114303_2,-70.56363292418766,-33.538318050541555,2.0,0.0,0.0,0.0,17.115403128760544,114303
114303_3,-70.60496626086955,-33.521646347826085,1.0,0.0,0.0,0.0,4.909710144927535,114303
114303_4,-70.58753875,-33.52650375,1.0,0.0,0.0,0.0,10.804166666666667,114303
114831_0,-70.57989458333333,-33.518548229166676,0.0,0.0,0.0,0.0,7.553124999999999,114831
114831_1,-70.59826128205125,-33.513849102564095,0.0,0.0,0.0,0.0,6.06559829059829,114831
114831_2,-70.59306499999997,-33.517857500000005,1.0,0.0,0.0,0.0,6.791666666666666,114831
114831_3,-70.58875531249998,-33.518145520833336,1.0,0.0,0.0,0.0,4.295486111111112,114831
114802_0,-70.57225343749998,-33.5148309375,2.0,0.0,0.0,0.0,3.6510416666666656,114802
114802_1,-70.55625,-33.518505714285716,1.0,0.0,0.0,0.0,7.1000000000000005,114802
114802_2,-70.54178999999999,-33.53525833333333,0.0,0.0,0.0,0.0,14.974074074074075,114802
114802_3,-70.55218908256883,-33.518095321100915,2.0,0.0,0.0,0.0,8.562538226299695,114802
114824_0,-70.57850259259261,-33.54497674074075,1.0,0.0,0.0,0.0,5.281234567901237,114824
114824_1,-70.5966147852761,-33.54477631901839,0.0,0.0,0.0,0.0,2.9706543967280163,114824
114824_2,-70.59656975409838,-33.55509737704919,1.0,0.0,0.0,0.0,6.904371584699452,114824
114824_3,-70.59937499999997,-33.540915000000005,0.0,0.0,0.0,0.0,3.3916666666666666,114824
200144_0,-70.58113931034481,-33.55222068965518,0.0,0.0,0.0,0.0,4.07787356321839,200144
200144_1,-70.56875280000001,-33.55489000000001,0.0,0.0,0.0,0.0,5.756166666666665,200144
200144_2,-70.58246666666666,-33.556899047619055,0.0,0.0,0.0,0.0,2.3345238095238097,200144
200144_3,-70.5757025,-33.55566,0.0,0.0,0.0,0.0,3.525,200144
114816_0,-70.57747220000002,-33.5614014,0.0,0.0,0.0,0.0,2.614666666666667,114816
114816_1,-70.56507034482757,-33.559161379310346,0.0,0.0,0.0,0.0,4.949999999999999,114816
114816_2,-70.5928784090909,-33.56212863636363,0.0,0.0,0.0,0.0,5.6367424242424224,114816
114816_3,-70.570285,-33.5594725,0.0,0.0,0.0,0.0,5.258333333333333,114816
114816_4,-70.5885556521739,-33.56760217391304,0.0,0.0,0.0,0.0,5.57391304347826,114816
114805_0,-70.61040075471698,-33.5654396226415,0.0,0.0,0.0,0.0,4.108490566037735,114805
114805_1,-70.59521357142859,-33.56624952380953,0.0,0.0,0.0,0.0,5.128968253968255,114805
114805_2,-70.6068303030303,-33.55589959595959,1.0,0.0,0.0,0.0,3.0671717171717194,114805
114805_3,-70.60577663461538,-33.560286057692316,1.0,0.0,0.0,0.0,1.833974358974359,114805
114805_4,-70.60390000000002,-33.559918571428575,0.0,0.0,0.0,0.0,2.885714285714286,114805
200051_0,-70.60651146341462,-33.54853402439025,0.0,0.0,0.0,0.0,2.0810975609756106,200051
200051_1,-70.61053962962963,-33.55201333333332,0.0,0.0,0.0,0.0,3.4,200051
200051_2,-70.60692085106382,-33.53943659574468,0.0,0.0,0.0,0.0,3.4613475177304975,200051
200051_3,-70.60427000000001,-33.538450000000005,0.0,0.0,0.0,0.0,4.416666666666667,200051
114825_0,-70.6274793548387,-33.54867806451613,2.0,0.0,0.0,0.0,2.4258064516129028,114825
114825_1,-70.62597592592596,-33.55364999999998,1.0,0.0,0.0,0.0,2.0273662551440332,114825
114825_2,-70.61707074074074,-33.55420654320989,0.0,0.0,0.0,0.0,4.8897119341563755,114825
114825_3,-70.6177326804124,-33.54898463917527,0.0,0.0,0.0,0.0,4.702061855670103,114825
114825_4,-70.62830500000001,-33.55614,2.0,0.0,0.0,0.0,2.675,114825
114817_0,-70.62378955223882,-33.56073388059701,1.0,0.0,0.0,0.0,3.7604477611940292,114817
114817_1,-70.61434660377358,-33.56141905660378,0.0,0.0,0.0,0.0,3.119496855345912,114817
114817_2,-70.61468782608696,-33.55828434782608,0.0,0.0,0.0,0.0,2.3894927536231885,114817
114817_3,-70.61966000000001,-33.55990125,1.0,0.0,0.0,0.0,2.6333333333333333,114817
114817_4,-70.62042833333334,-33.56388111111111,0.0,0.0,0.0,0.0,4.671296296296295,114817
114804_0,-70.60699056603772,-33.5331783018868,1.0,0.0,0.0,0.0,3.197169811320755,114804
114804_1,-70.5995334375,-33.5284390625,0.0,0.0,0.0,0.0,4.154166666666667,114804
114804_2,-70.59793205128203,-33.53765897435897,0.0,0.0,0.0,0.0,4.118376068376068,114804
114804_3,-70.6005105050505,-33.53253909090911,1.0,0.0,0.0,0.0,2.2501683501683494,114804
114804_4,-70.60128666666667,-33.52873333333334,0.0,0.0,0.0,0.0,3.6277777777777778,114804
114315_0,-70.61422461538461,-33.526021538461535,0.0,0.0,0.0,0.0,2.0628205128205126,114315
114315_1,-70.62658043478258,-33.53053347826087,0.0,0.0,0.0,0.0,2.63840579710145,114315
114315_2,-70.611138,-33.529108,0.0,0.0,0.0,0.0,2.97,114315
114315_3,-70.62079944444446,-33.52814444444445,0.0,0.0,0.0,0.0,1.0537037037037036,114315
114806_0,-70.61720978021978,-33.53587681318682,0.0,0.0,0.0,0.0,4.873076923076922,114806
114806_1,-70.61687181818183,-33.54401163636363,0.0,0.0,0.0,0.0,5.8742424242424205,114806
114806_2,-70.62821548387099,-33.538293161290326,0.0,0.0,0.0,0.0,2.6608602150537655,114806
114806_3,-70.61566695652174,-33.53500913043478,0.0,0.0,0.0,0.0,5.989130434782608,114806
114807_0,-70.63766618556697,-33.54828701030929,0.0,0.0,0.0,0.0,4.386254295532646,114807
114807_1,-70.64598040000001,-33.5442506,0.0,0.0,0.0,0.0,2.2096666666666662,114807
114807_2,-70.63414,-33.549075,0.0,0.0,0.0,0.0,5.466666666666667,114807
114807_3,-70.64764780000002,-33.5476454,0.0,0.0,0.0,0.0,2.401333333333333,114807
114811_0,-70.61785020746886,-33.59209925311203,0.0,0.0,0.0,0.0,3.1775242047026286,114811
114811_1,-70.63518655172416,-33.61732724137931,0.0,0.0,0.0,0.0,9.280459770114943,114811
