cod_cluster,lon,lat,S1,S2,S3,S4,time_min,COD_NVO
114303_0,-70.56352044280439,-33.53840889298897,105.0,19.0,1.0,1.0,17.12613776137762,114303
114303_1,-70.60514921052629,-33.52165447368421,74.0,14.0,0.0,0.0,4.882602339181286,114303
114303_2,-70.58204941176473,-33.52959268907561,69.0,13.0,0.0,0.0,11.314145658263309,114303
114303_3,-70.5805990909091,-33.52761818181818,71.0,13.0,0.0,0.0,12.410606060606062,114303
114303_4,-70.5657040106952,-33.527721871657754,174.0,32.0,0.0,0.0,14.53386809269161,114303
114831_0,-70.5803699009901,-33.5186897029703,106.0,20.0,1.0,1.0,7.4432343234323435,114831
114831_1,-70.58882261904758,-33.51804702380954,30.0,6.0,0.0,0.0,4.232341269841271,114831
114831_2,-70.59843026315787,-33.513882631578944,21.0,4.0,0.0,0.0,6.078728070175438,114831
114831_3,-70.58983615384615,-33.51658230769231,165.0,30.0,0.0,0.0,5.267948717948718,114831
114802_0,-70.55625,-33.518505714285716,74.0,14.0,1.0,1.0,7.1000000000000005,114802
114802_1,-70.57225343749998,-33.5148309375,134.0,25.0,0.0,0.0,3.6510416666666656,114802
114802_2,-70.54181411764705,-33.535896470588234,14.0,2.0,0.0,0.0,15.04705882352941,114802
114802_3,-70.55209081818184,-33.51815272727272,124.0,23.0,0.0,0.0,8.609545454545454,114802
114824_0,-70.5786579562044,-33.544979270073,39.0,7.0,1.0,1.0,5.271289537712897,114824
114824_1,-70.59656752066117,-33.55509099173555,134.0,26.0,0.0,0.0,6.8977961432506865,114824
114824_2,-70.59852999999998,-33.54590000000001,51.0,10.0,0.0,0.0,4.827777777777778,114824
114824_3,-70.59670757763978,-33.544771677018616,68.0,13.0,0.0,0.0,2.950414078674948,114824
200144_0,-70.5686087628866,-33.554851855670115,62.0,12.0,0.0,0.0,5.794673539518901,200144
200144_1,-70.5809789285714,-33.55214946428572,10.0,2.0,0.0,0.0,4.114880952380951,200144
200144_2,-70.58261045454546,-33.55677704545455,12.0,2.0,0.0,0.0,2.3666666666666663,200144
200144_3,-70.57472,-33.55585857142857,55.0,11.0,0.0,0.0,3.9476190476190474,200144
114816_0,-70.59313902439025,-33.56183780487803,39.0,7.0,0.0,0.0,5.68170731707317,114816
114816_1,-70.57747875000003,-33.56140833333334,25.0,5.0,0.0,0.0,2.595486111111111,114816
114816_2,-70.58865730769229,-33.56712115384615,17.0,3.0,0.0,0.0,5.484615384615385,114816
114816_3,-70.57256833333334,-33.561395,49.0,10.0,0.0,0.0,4.641666666666667,114816
114816_4,-70.56507034482757,-33.559161379310346,13.0,2.0,0.0,0.0,4.949999999999999,114816
114805_0,-70.6057285483871,-33.55974322580645,245.0,47.0,1.0,1.0,1.8966397849462366,114805
114805_1,-70.61048244897958,-33.56582653061224,79.0,15.0,0.0,0.0,4.160884353741496,114805
114805_2,-70.59521357142859,-33.56624952380953,44.0,8.0,0.0,0.0,5.128968253968255,114805
114805_3,-70.60714287356323,-33.55593827586206,131.0,25.0,0.0,0.0,3.2754789272030673,114805
114805_4,-70.60336666666667,-33.563750000000006,82.0,16.0,0.0,0.0,2.766666666666667,114805
200051_0,-70.61053962962963,-33.55201333333332,52.0,10.0,0.0,0.0,3.4,200051
200051_1,-70.60692085106382,-33.53943659574468,13.0,2.0,0.0,0.0,3.4613475177304975,200051
200051_2,-70.60651146341462,-33.54853402439025,67.0,13.0,0.0,0.0,2.0810975609756106,200051
200051_3,-70.60427000000001,-33.538450000000005,16.0,3.0,0.0,0.0,4.416666666666667,200051
114825_0,-70.62597182926832,-33.553706951219496,40.0,8.0,0.0,0.0,2.0849593495934964,114825
114825_1,-70.6179818681319,-33.548816923076934,42.0,8.0,0.0,0.0,4.626556776556777,114825
114825_2,-70.61664988235295,-33.55384729411765,91.0,18.0,0.0,0.0,4.9539215686274485,114825
114825_3,-70.62747750000001,-33.5531125,53.0,10.0,0.0,0.0,2.4479166666666665,114825
114825_4,-70.6274750877193,-33.548596140350874,51.0,10.0,0.0,0.0,2.4470760233918125,114825
114817_0,-70.61480808510639,-33.55828085106383,73.0,14.0,1.0,1.0,2.381205673758865,114817
114817_1,-70.62378955223882,-33.56073388059701,58.0,11.0,0.0,0.0,3.7604477611940292,114817
114817_2,-70.62042833333334,-33.56388111111111,39.0,7.0,0.0,0.0,4.671296296296295,114817
114817_3,-70.61956285714287,-33.56015571428571,153.0,29.0,0.0,0.0,2.723809523809524,114817
114817_4,-70.61434660377358,-33.56141905660378,90.0,17.0,0.0,0.0,3.119496855345912,114817
114804_0,-70.60700999999999,-33.53316705882354,10.0,2.0,0.0,0.0,3.1637254901960783,114804
114804_1,-70.5995334375,-33.5284390625,2.0,0.0,0.0,0.0,4.154166666666667,114804
114804_2,-70.59854452380951,-33.537576428571434,13.0,2.0,0.0,0.0,3.861507936507936,114804
114804_3,-70.60008636363636,-33.53287363636364,18.0,3.0,0.0,0.0,3.840909090909091,114804
114804_4,-70.6005213333333,-33.532259777777796,16.0,3.0,0.0,0.0,2.199259259259259,114804
114315_0,-70.61784833333333,-33.52986833333334,19.0,4.0,0.0,0.0,1.9972222222222225,114315
114315_1,-70.61178166666667,-33.5272325,2.0,0.0,0.0,0.0,2.608333333333333,114315
114315_2,-70.62029944444446,-33.527015,17.0,3.0,0.0,0.0,1.1324074074074075,114315
114315_3,-70.62972941176471,-33.5306594117647,23.0,4.0,0.0,0.0,2.686274509803922,114315
114806_0,-70.62399655555556,-33.53941777777778,10.0,2.0,0.0,0.0,3.3129629629629633,114806
114806_1,-70.61541011904761,-33.53511714285714,18.0,4.0,0.0,0.0,5.41547619047619,114806
114806_2,-70.61514,-33.54004200000001,16.0,3.0,0.0,0.0,6.166666666666666,114806
114806_3,-70.61663764150946,-33.54407509433962,34.0,7.0,0.0,0.0,5.910849056603771,114806
114806_4,-70.63044999999997,-33.5369905319149,56.0,10.0,0.0,0.0,2.4398936170212777,114806
114807_0,-70.64846864864866,-33.545840135135144,176.0,34.0,1.0,1.0,2.0349099099099095,114807
114807_1,-70.63669866666667,-33.54920783333333,70.0,14.0,0.0,0.0,4.637499999999999,114807
114807_2,-70.63372666666667,-33.55026,92.0,18.0,0.0,0.0,5.533333333333334,114807
114807_3,-70.64054080645161,-33.54647370967742,126.0,24.0,0.0,0.0,3.5728494623655913,114807
114811_0,-70.61786829166665,-33.59209016666667,71.0,14.0,0.0,0.0,3.1781250000000005,114811
114811_1,-70.6410632727273,-33.58650036363637,23.0,4.0,0.0,0.0,7.583333333333334,114811
114811_2,-70.63518655172416,-33.61732724137931,20.0,4.0,0.0,0.0,9.280459770114943,114811
114811_3,-70.62535999999999,-33.591295,66.0,12.0,0.0,0.0,4.891666666666666,114811
114826_0,-70.62521183673468,-33.627332653061224,26.0,5.0,0.0,0.0,2.8360544217687074,114826
114826_1,-70.61909244444443,-33.62991144444446,13.0,2.0,0.0,0.0,4.653703703703703,114826
114826_2,-70.62311578947369,-33.61460596491228,15.0,3.0,0.0,0.0,5.845321637426901,114826
114826_3,-70.62603944444444,-33.62940944444444,95.0,18.0,0.0,0.0,3.058333333333333,114826
114808_0,-70.64438083333336,-33.58329416666667,28.0,5.0,0.0,0.0,4.210416666666667,114808
114808_1,-70.63371153846155,-33.57962846153846,22.0,4.0,0.0,0.0,3.7666666666666675,114808
114808_2,-70.63886100000003,-33.579919200000006,11.0,2.0,0.0,0.0,2.250333333333332,114808
114808_3,-70.6448480851064,-33.57830914893617,20.0,4.0,0.0,0.0,2.975886524822695,114808
114808_4,-70.642315,-33.584137500000004,70.0,13.0,0.0,0.0,3.2416666666666667,114808
114809_0,-70.65867857142857,-33.58308051948051,10.0,2.0,0.0,0.0,4.83333333333333,114809
114809_1,-70.645369245283,-33.58625358490567,7.0,1.0,0.0,0.0,5.030817610062891,114809
114809_2,-70.65388590361442,-33.58054084337349,10.0,2.0,0.0,0.0,3.0895582329317275,114809
114809_3,-70.64810999999997,-33.58483999999999,5.0,1.0,0.0,0.0,3.8333333333333335,114809
114809_4,-70.65273170212768,-33.57651957446808,38.0,7.0,0.0,0.0,2.437234042553192,114809
114819_0,-70.63641344262297,-33.5607275409836,54.0,10.0,1.0,1.0,4.744262295081966,114819
114819_1,-70.65041617021278,-33.56141234042554,43.0,8.0,0.0,0.0,2.7262411347517728,114819
114819_2,-70.63690999999999,-33.560135,126.0,24.0,0.0,0.0,4.829166666666667,114819
114819_3,-70.6394091044776,-33.563699850746275,31.0,6.0,0.0,0.0,2.8121890547263684,114819
114819_4,-70.6484404918033,-33.558006065573764,59.0,11.0,0.0,0.0,3.748907103825138,114819
114820_0,-70.60013587692308,-33.58854606153848,82.0,14.0,0.0,0.0,4.178256410256411,114820
114820_1,-70.59539670781899,-33.578588024691356,58.0,10.0,0.0,0.0,5.9588477366255175,114820
114820_2,-70.60853999999998,-33.58830999999999,17.0,3.0,0.0,0.0,3.566666666666667,114820
114820_3,-70.58235956790122,-33.588945308641975,28.0,5.0,0.0,0.0,8.347736625514408,114820
114814_0,-70.63895349056601,-33.537828679245294,186.0,36.0,1.0,1.0,2.3889937106918233,114814
114814_1,-70.6457419047619,-33.53590476190477,43.0,9.0,0.0,0.0,3.0648148148148153,114814
114814_2,-70.63911758620692,-33.52643034482758,165.0,32.0,0.0,0.0,5.771839080459769,114814
114814_3,-70.64449444444445,-33.5270622222222,11.0,3.0,0.0,0.0,5.883024691358025,114814
114814_4,-70.64234999999998,-33.54043000000001,22.0,4.0,0.0,0.0,2.4166666666666665,114814
114828_0,-70.63555458823528,-33.55625,66.0,13.0,1.0,1.0,3.283725490196078,114828
114828_1,-70.64347686567164,-33.553497462686565,109.0,21.0,0.0,0.0,2.0589552238805964,114828
114828_2,-70.63894190476192,-33.552815714285714,116.0,23.0,0.0,0.0,2.2746031746031745,114828
114828_3,-70.65053450704228,-33.55212830985916,86.0,17.0,0.0,0.0,3.720892018779342,114828
114801_0,-70.58261756613753,-33.60702952380953,42.0,8.0,0.0,0.0,3.3312169312169315,114801
114801_1,-70.56455948051945,-33.60080922077923,80.0,14.0,0.0,0.0,6.922943722943726,114801
114801_2,-70.55900733333337,-33.61393681481478,22.0,4.0,0.0,0.0,8.757530864197529,114801
114801_3,-70.59609575163395,-33.60931248366011,38.0,7.0,0.0,0.0,6.182244008714597,114801
114801_4,-70.5720825,-33.605607500000005,23.0,4.0,0.0,0.0,7.8125,114801
114822_0,-70.57107260032103,-33.569717062600326,113.0,20.0,0.0,0.0,7.35930979133226,114822
114822_1,-70.56226037656901,-33.586456945606685,328.0,58.0,1.0,1.0,4.710274291027428,114822
114822_2,-70.55436019607842,-33.558935196078416,115.0,21.0,0.0,0.0,9.914542483660131,114822
114822_3,-70.56493,-33.596090000000004,62.0,11.0,0.0,0.0,6.900000000000001,114822
114313_0,-70.52397294736843,-33.60984231578948,35.0,7.0,1.0,1.0,3.171052631578948,114313
114313_1,-70.50777941176472,-33.71558308823526,98.0,18.0,0.0,0.0,12.432598039215673,114313
114313_2,-70.11371061224483,-33.72734530612247,9.0,2.0,0.0,0.0,14.399999999999986,114313
114313_3,-70.41641129533677,-33.62754953367882,62.0,13.0,0.0,0.0,13.32210708117447,114313
114313_4,-70.48630555555557,-33.70119666666667,85.0,17.0,0.0,0.0,12.622222222222225,114313
114812_0,-70.58737597864773,-33.62535348754449,108.0,20.0,1.0,1.0,2.7967378410438894,114812
114812_1,-70.58596318181822,-33.61980757575758,84.0,15.0,0.0,0.0,5.121148989898986,114812
114812_2,-70.568504,-33.683477999999994,85.0,16.0,0.0,0.0,4.624999999999999,114812
114812_3,-70.55129242424242,-33.71108484848485,51.0,10.0,0.0,0.0,5.687878787878789,114812
114821_0,-70.61257614457833,-33.62901590361446,21.0,3.0,0.0,0.0,3.1281124497991972,114821
114821_1,-70.60346490566037,-33.622485849056595,27.0,5.0,0.0,0.0,5.152201257861636,114821
114821_2,-70.61357794392521,-33.62060897196261,8.0,1.0,0.0,0.0,4.073052959501557,114821
114821_3,-70.600685,-33.624204999999996,16.0,3.0,0.0,0.0,6.516666666666666,114821
