cod_cluster,lon,lat,S1,S2,S3,S4,time_min,COD_NVO
114303_0,-70.60511300884956,-33.521594159292036,65.0,12.0,0.0,0.0,4.893952802359881,114303
114303_1,-70.5635209124087,-33.538332080292015,208.0,38.0,0.0,0.0,17.188077858880792,114303
114303_2,-70.56535967391304,-33.5275072826087,39.0,7.0,0.0,0.0,14.461231884057963,114303
114303_3,-70.58546315789472,-33.53041210526316,151.0,28.0,0.0,0.0,11.231578947368419,114303
114303_4,-70.58211935064935,-33.52954965367964,314.0,57.0,1.0,1.0,11.290476190476197,114303
114831_0,-70.58625666666666,-33.51656666666668,143.0,26.0,1.0,1.0,4.446296296296296,114831
114831_1,-70.57993031578947,-33.51854473684211,158.0,29.0,0.0,0.0,7.534912280701753,114831
114831_2,-70.5888246153846,-33.51826494505496,142.0,26.0,0.0,0.0,4.35842490842491,114831
114831_3,-70.59840886075948,-33.5139405063291,130.0,24.0,0.0,0.0,6.143037974683543,114831
114802_0,-70.57196528497407,-33.51493031088082,112.0,20.0,0.0,0.0,3.705872193436959,114802
114802_1,-70.5421065,-33.5334285,8.0,1.0,0.0,0.0,14.323333333333334,114802
114802_2,-70.55204663461542,-33.51779846153846,35.0,6.0,0.0,0.0,8.528205128205128,114802
114802_3,-70.5625511111111,-33.52032888888888,53.0,9.0,0.0,0.0,7.212962962962964,114802
114824_0,-70.59198416666665,-33.546344999999995,213.0,40.0,1.0,1.0,5.344444444444444,114824
114824_1,-70.59659846153848,-33.544586666666646,230.0,43.0,0.0,0.0,2.9025641025641025,114824
114824_2,-70.59671203252033,-33.555021788617886,83.0,15.0,0.0,0.0,6.8390243902439,114824
114824_3,-70.57830206106871,-33.544998244274815,262.0,49.0,0.0,0.0,5.25318066157761,114824
200144_0,-70.57558454545456,-33.55509272727272,133.0,25.0,1.0,1.0,4.027272727272727,200144
200144_1,-70.56862525773197,-33.55488092783506,169.0,31.0,0.0,0.0,5.775601374570447,200144
200144_2,-70.58263142857142,-33.55682928571429,73.0,14.0,0.0,0.0,2.343253968253968,200144
200144_3,-70.5812809259259,-33.55210925925926,138.0,26.0,0.0,0.0,4.098765432098765,200144
114816_0,-70.5928784090909,-33.56212863636363,47.0,9.0,0.0,0.0,5.6367424242424224,114816
114816_1,-70.56493064516128,-33.55918419354839,51.0,9.0,0.0,0.0,4.947849462365592,114816
114816_2,-70.57747875000003,-33.56140833333334,70.0,13.0,0.0,0.0,2.595486111111111,114816
114816_3,-70.5797,-33.561808000000006,81.0,15.0,0.0,0.0,4.619999999999999,114816
114816_4,-70.58855636363634,-33.56759727272727,25.0,5.0,0.0,0.0,5.56590909090909,114816
114805_0,-70.60714377777778,-33.55593099999999,69.0,13.0,1.0,1.0,3.2207407407407427,114805
114805_1,-70.59521357142859,-33.56624952380953,32.0,6.0,0.0,0.0,5.128968253968255,114805
114805_2,-70.61043479999998,-33.56572619999999,68.0,12.0,0.0,0.0,4.156666666666665,114805
114805_3,-70.60336666666667,-33.563750000000006,64.0,12.0,0.0,0.0,2.766666666666667,114805
114805_4,-70.60567275000001,-33.559834916666674,172.0,32.0,0.0,0.0,1.8861111111111108,114805
200051_0,-70.60651146341462,-33.54853402439025,88.0,16.0,0.0,0.0,2.0810975609756106,200051
200051_1,-70.60692085106382,-33.53943659574468,34.0,6.0,0.0,0.0,3.4613475177304975,200051
200051_2,-70.61053962962963,-33.55201333333332,60.0,11.0,0.0,0.0,3.4,200051
200051_3,-70.60427000000001,-33.538450000000005,17.0,3.0,0.0,0.0,4.416666666666667,200051
114825_0,-70.62630625,-33.55396111111111,50.0,9.0,1.0,1.0,2.037962962962963,114825
114825_1,-70.6177325806452,-33.54891946236559,137.0,26.0,0.0,0.0,4.708064516129033,114825
114825_2,-70.62656203389831,-33.548829830508474,70.0,13.0,0.0,0.0,2.4824858757062143,114825
114825_3,-70.61666721518986,-33.55402797468355,111.0,21.0,0.0,0.0,4.945358649789027,114825
114825_4,-70.62700650000002,-33.551716500000005,112.0,20.0,0.0,0.0,2.5200000000000005,114825
114817_0,-70.62042833333334,-33.56388111111111,28.0,5.0,1.0,1.0,4.671296296296295,114817
114817_1,-70.61480808510639,-33.55828085106383,52.0,9.0,0.0,0.0,2.381205673758865,114817
114817_2,-70.62378955223882,-33.56073388059701,62.0,11.0,0.0,0.0,3.7604477611940292,114817
114817_3,-70.61956285714287,-33.56015571428571,96.0,19.0,0.0,0.0,2.723809523809524,114817
114817_4,-70.61434660377358,-33.56141905660378,57.0,10.0,0.0,0.0,3.119496855345912,114817
114804_0,-70.59831567567566,-33.53766162162162,43.0,8.0,0.0,0.0,4.0414414414414415,114804
114804_1,-70.6070223076923,-33.533209807692316,31.0,6.0,0.0,0.0,3.1666666666666665,114804
114804_2,-70.599088,-33.53278100000001,74.0,14.0,0.0,0.0,3.8266666666666667,114804
114804_3,-70.60053189473682,-33.532489684210546,51.0,9.0,0.0,0.0,2.2236842105263155,114804
114804_4,-70.5995334375,-33.5284390625,2.0,0.0,0.0,0.0,4.154166666666667,114804
114315_0,-70.62027315789474,-33.52777842105264,19.0,4.0,0.0,0.0,1.0956140350877193,114315
114315_1,-70.62750499999999,-33.530580909090915,36.0,6.0,0.0,0.0,2.526515151515152,114315
114315_2,-70.614218,-33.525726,19.0,4.0,0.0,0.0,2.0633333333333335,114315
114315_3,-70.61173375,-33.5293575,4.0,1.0,0.0,0.0,3.0354166666666664,114315
