cod_cluster,lon,lat,S1,S2,S3,S4,time_min,COD_NVO
114303_0,-70.5755025,-33.528590510204054,102.0,18.0,0.0,0.0,12.5154336734694,114303
114303_1,-70.56338069536417,-33.53770622516559,27.0,5.0,0.0,0.0,17.080132450331135,114303
114303_2,-70.60457462184873,-33.52180277310924,26.0,5.0,0.0,0.0,5.041036414565825,114303
114303_3,-70.58996499999999,-33.5273725,38.0,7.0,0.0,0.0,10.097916666666666,114303
114831_0,-70.5983869230769,-33.51390692307691,19.0,3.0,0.0,0.0,6.106410256410256,114831
114831_1,-70.57993031578947,-33.51854473684211,53.0,9.0,0.0,0.0,7.534912280701753,114831
114831_2,-70.58843909090909,-33.51641545454546,55.0,9.0,0.0,0.0,4.872727272727272,114831
114831_3,-70.58874044444443,-33.51830222222224,43.0,8.0,0.0,0.0,4.355925925925927,114831
114802_0,-70.56492250000001,-33.515696250000005,41.0,7.0,0.0,0.0,5.254166666666667,114802
114802_1,-70.55204663461542,-33.51779846153846,26.0,5.0,0.0,0.0,8.528205128205128,114802
114802_2,-70.57210838541663,-33.51491859374999,51.0,9.0,0.0,0.0,3.697135416666665,114802
114802_3,-70.5422818181818,-33.533779090909086,4.0,1.0,0.0,0.0,14.30606060606061,114802
114824_0,-70.59674043478263,-33.54476304347825,45.0,8.0,0.0,0.0,2.9677018633540375,114824
114824_1,-70.59649652892564,-33.555162396694215,9.0,2.0,0.0,0.0,6.906060606060605,114824
114824_2,-70.57864795620439,-33.54500248175184,19.0,3.0,0.0,0.0,5.267153284671535,114824
114824_3,-70.60008666666664,-33.54242333333334,17.0,3.0,0.0,0.0,3.755555555555555,114824
200144_0,-70.58113931034481,-33.55222068965518,7.0,1.0,0.0,0.0,4.07787356321839,200144
200144_1,-70.56876020202021,-33.554875252525264,33.0,6.0,0.0,0.0,5.74915824915825,200144
200144_2,-70.572905,-33.5553775,24.0,4.0,0.0,0.0,4.449999999999999,200144
200144_3,-70.58239093023256,-33.55691255813954,8.0,2.0,0.0,0.0,2.3441860465116275,200144
114816_0,-70.59279000000001,-33.56207466666666,5.0,1.0,0.0,0.0,5.6244444444444435,114816
114816_1,-70.57701407407409,-33.56121166666667,10.0,2.0,0.0,0.0,2.6885802469135807,114816
114816_2,-70.57748500000004,-33.563435,23.0,4.0,0.0,0.0,5.933333333333334,114816
114816_3,-70.56398888888889,-33.55923518518519,23.0,4.0,0.0,0.0,5.145679012345678,114816
114816_4,-70.58855636363634,-33.56759727272727,15.0,3.0,0.0,0.0,5.56590909090909,114816
114805_0,-70.60567032786885,-33.55977778688525,28.0,5.0,0.0,0.0,1.891120218579235,114805
114805_1,-70.61043479999998,-33.56572619999999,7.0,1.0,0.0,0.0,4.156666666666665,114805
114805_2,-70.60718056818183,-33.55592147727272,9.0,1.0,0.0,0.0,3.24412878787879,114805
114805_3,-70.59521357142859,-33.56624952380953,4.0,1.0,0.0,0.0,5.128968253968255,114805
114805_4,-70.60336666666667,-33.563750000000006,10.0,2.0,0.0,0.0,2.766666666666667,114805
200051_0,-70.60645468354431,-33.54859835443038,28.0,5.0,0.0,0.0,2.0864978902953593,200051
200051_1,-70.60692085106382,-33.53943659574468,9.0,2.0,0.0,0.0,3.4613475177304975,200051
200051_2,-70.6104913207547,-33.552074716981124,18.0,3.0,0.0,0.0,3.405974842767295,200051
200051_3,-70.608278,-33.545546,9.0,2.0,0.0,0.0,2.663333333333333,200051
114825_0,-70.61791051546395,-33.54891123711341,50.0,10.0,0.0,0.0,4.644329896907217,114825
114825_1,-70.6265254700855,-33.551499914529906,7.0,1.0,0.0,0.0,2.086752136752137,114825
114825_2,-70.61754131868132,-33.55425164835165,18.0,4.0,0.0,0.0,4.765567765567764,114825
114825_3,-70.62945111111112,-33.550635,51.0,9.0,0.0,0.0,2.4342592592592593,114825
114817_0,-70.61434660377358,-33.56141905660378,15.0,3.0,0.0,0.0,3.119496855345912,114817
114817_1,-70.62378955223882,-33.56073388059701,15.0,3.0,0.0,0.0,3.7604477611940292,114817
114817_2,-70.61490020833334,-33.558313541666664,13.0,2.0,0.0,0.0,2.3784722222222223,114817
114817_3,-70.61961833333334,-33.560206666666666,47.0,8.0,0.0,0.0,2.8027777777777776,114817
114817_4,-70.62042833333334,-33.56388111111111,11.0,2.0,0.0,0.0,4.671296296296295,114817
114804_0,-70.5997290625,-33.5283771875,1.0,0.0,0.0,0.0,4.1578125,114804
114804_1,-70.59750944444443,-33.537580000000005,11.0,2.0,0.0,0.0,4.224999999999999,114804
114804_2,-70.60026087912087,-33.53216813186814,12.0,2.0,0.0,0.0,2.2318681318681315,114804
114804_3,-70.60627904761905,-33.53400936507936,14.0,2.0,0.0,0.0,3.0833333333333335,114804
114804_4,-70.6020825,-33.5284825,25.0,5.0,0.0,0.0,3.5374999999999996,114804
114315_0,-70.631768,-33.531024,2.0,0.0,0.0,0.0,2.8400000000000003,114315
114315_1,-70.614218,-33.525726,10.0,2.0,0.0,0.0,2.0633333333333335,114315
114315_2,-70.61090333333333,-33.52901333333333,0.0,0.0,0.0,0.0,2.9805555555555556,114315
114315_3,-70.62025882352941,-33.52740823529412,11.0,2.0,0.0,0.0,1.0784313725490196,114315
114315_4,-70.622291875,-33.53032312500001,17.0,3.0,0.0,0.0,2.254166666666666,114315
114806_0,-70.61615817204301,-33.53514096774194,29.0,6.0,0.0,0.0,5.22043010752688,114806
114806_1,-70.62803426829272,-33.538148109756094,39.0,7.0,0.0,0.0,2.7073170731707346,114806
114806_2,-70.61680123966944,-33.543694793388426,71.0,14.0,0.0,0.0,5.837603305785124,114806
114806_3,-70.62244999999999,-33.535250000000005,12.0,2.0,0.0,0.0,3.95,114806
114807_0,-70.64849232876713,-33.54579438356165,13.0,3.0,0.0,0.0,2.022374429223744,114807
114807_1,-70.63598957446808,-33.549687234042544,21.0,4.0,0.0,0.0,4.896808510638299,114807
114807_2,-70.63535,-33.54432,25.0,5.0,0.0,0.0,4.25,114807
114807_3,-70.64021166666666,-33.54684846153847,13.0,3.0,0.0,0.0,3.6527777777777763,114807
114811_0,-70.64099553571431,-33.58652625,7.0,1.0,0.0,0.0,7.5684523809523805,114811
114811_1,-70.61789778242677,-33.59208255230126,74.0,14.0,0.0,0.0,3.1739888423988845,114811
114811_2,-70.63518655172416,-33.61732724137931,3.0,1.0,0.0,0.0,9.280459770114943,114811
114811_3,-70.61874749999998,-33.592785000000006,26.0,4.0,0.0,0.0,4.245833333333334,114811
114826_0,-70.62566555555554,-33.62783031746033,31.0,5.0,1.0,1.0,2.8224867724867733,114826
114826_1,-70.61913471910111,-33.62971887640451,122.0,23.0,0.0,0.0,4.620973782771535,114826
114826_2,-70.62311578947369,-33.61460596491228,44.0,7.0,0.0,0.0,5.845321637426901,114826
114826_3,-70.62049800000001,-33.632481999999996,106.0,20.0,0.0,0.0,4.753333333333333,114826
114808_0,-70.64492326086958,-33.57831934782609,9.0,2.0,0.0,0.0,2.9884057971014495,114808
114808_1,-70.63375320754719,-33.579651132075476,23.0,4.0,0.0,0.0,3.7518867924528307,114808
114808_2,-70.63897040000002,-33.579859400000004,31.0,6.0,0.0,0.0,2.2386666666666657,114808
114808_3,-70.64439695652176,-33.58329826086956,15.0,3.0,0.0,0.0,4.221739130434783,114808
114808_4,-70.642654,-33.58395,25.0,4.0,0.0,0.0,3.3833333333333337,114808
114809_0,-70.65361083333333,-33.57779062500001,6.0,1.0,0.0,0.0,2.6074652777777785,114809
114809_1,-70.64507279999998,-33.586348,4.0,1.0,0.0,0.0,5.076,114809
114809_2,-70.65678473684211,-33.58302324561402,13.0,3.0,0.0,0.0,4.435672514619881,114809
114809_3,-70.64810999999997,-33.58483999999999,1.0,0.0,0.0,0.0,3.8333333333333335,114809
114819_0,-70.64984500000004,-33.55981507575758,55.0,10.0,0.0,0.0,3.293181818181818,114819
114819_1,-70.63648318840579,-33.56095608695652,23.0,4.0,0.0,0.0,4.649033816425121,114819
114819_2,-70.64408428571427,-33.55874571428571,81.0,15.0,0.0,0.0,4.802380952380952,114819
114819_3,-70.64174417721517,-33.563432405063296,32.0,6.0,0.0,0.0,2.44282700421941,114819
114820_0,-70.59123956989247,-33.58405784946238,36.0,6.0,1.0,1.0,5.622759856630824,114820
114820_1,-70.60284433789954,-33.58883858447491,118.0,21.0,0.0,0.0,3.8260273972602747,114820
114820_2,-70.60270020833337,-33.575407083333346,41.0,7.0,0.0,0.0,6.190451388888889,114820
114820_3,-70.59651285714287,-33.588469999999994,63.0,11.0,0.0,0.0,5.610317460317462,114820
114820_4,-70.58027249999999,-33.58937129310347,49.0,9.0,0.0,0.0,8.992097701149424,114820
114814_0,-70.64173000000001,-33.526354653465354,7.0,1.0,0.0,0.0,6.003135313531354,114814
114814_1,-70.63889396396395,-33.53741054054055,26.0,6.0,0.0,0.0,2.444744744744744,114814
114814_2,-70.64575913043478,-33.53557971014492,7.0,1.0,0.0,0.0,3.1946859903381655,114814
114814_3,-70.63534,-33.53719999999999,4.0,1.0,0.0,0.0,3.066666666666667,114814
114828_0,-70.6355263414634,-33.5563031707317,19.0,4.0,0.0,0.0,3.319512195121952,114828
114828_1,-70.64188717948721,-33.55315538461538,37.0,8.0,0.0,0.0,2.01602564102564,114828
114828_2,-70.64435615384615,-33.55455846153846,44.0,8.0,0.0,0.0,2.9794871794871796,114828
114828_3,-70.65047647887327,-33.552163098591556,67.0,13.0,0.0,0.0,3.673708920187793,114828
114801_0,-70.58250209580834,-33.60691538922156,69.0,12.0,0.0,0.0,3.1804391217564882,114801
