cod_cluster,lon,lat,S1,S2,S3,S4,time_min,distance,COD_NVO
114303_0,-70.56332499999995,-33.53777879194634,39.0,6.0,0.0,0.0,17.104809843400457,6166.503355704698,114303
114303_1,-70.58653222222225,-33.52993488888888,52.0,8.0,0.0,0.0,10.783703703703708,3505.8888888888887,114303
114303_2,-70.57476296703297,-33.528310247252726,80.0,14.0,0.0,0.0,12.610164835164849,4316.763736263736,114303
114303_3,-70.60459236842104,-33.52191394736842,11.0,2.0,0.0,0.0,5.020321637426899,1491.5438596491229,114303
114831_0,-70.57989458333333,-33.518548229166676,37.0,6.0,0.0,0.0,7.553124999999999,2716.21875,114831
114831_1,-70.58879076086954,-33.51828771739132,39.0,7.0,0.0,0.0,4.375000000000001,1616.7717391304348,114831
114831_2,-70.59849153846153,-33.513943974358966,8.0,1.0,0.0,0.0,6.139529914529914,2177.628205128205,114831
114831_3,-70.5882575,-33.51544125000001,31.0,5.0,0.0,0.0,3.908333333333333,1228.375,114831
114802_0,-70.55202009259261,-33.51806388888888,20.0,3.0,0.0,0.0,8.577160493827162,3351.722222222222,114802
114802_1,-70.54178999999999,-33.53525833333334,3.0,0.0,0.0,0.0,14.974074074074075,6797.444444444444,114802
114802_2,-70.57209643979056,-33.51489617801047,28.0,5.0,0.0,0.0,3.673472949389178,1225.780104712042,114802
114802_3,-70.56293666666666,-33.51704444444445,19.0,3.0,0.0,0.0,6.227777777777778,2355.3333333333335,114802
114824_0,-70.59665000000001,-33.55502693548387,14.0,2.0,0.0,0.0,6.849462365591396,2637.233870967742,114824
114824_1,-70.5784573880597,-33.54503298507465,28.0,4.0,0.0,0.0,5.270273631840798,1844.2089552238806,114824
114824_2,-70.59657564102568,-33.544568333333316,54.0,9.0,0.0,0.0,2.8971153846153848,937.9358974358975,114824
114824_3,-70.59532875,-33.54546125,31.0,5.0,0.0,0.0,4.85,1483.25,114824
200144_0,-70.5826995,-33.5569535,6.0,1.0,0.0,0.0,2.3054166666666664,520.275,200144
200144_1,-70.56862525773197,-33.55488092783506,16.0,3.0,0.0,0.0,5.775601374570447,1723.4123711340205,200144
200144_2,-70.58128053571424,-33.55218910714286,10.0,2.0,0.0,0.0,4.063095238095237,1083.0357142857142,200144
200144_3,-70.57558454545455,-33.55509272727272,14.0,2.0,0.0,0.0,4.027272727272727,1085.1818181818182,200144
114816_0,-70.57747875000003,-33.56140833333334,7.0,1.0,0.0,0.0,2.595486111111111,767.6875,114816
114816_1,-70.58855636363634,-33.56759727272727,5.0,1.0,0.0,0.0,5.56590909090909,1860.0,114816
114816_2,-70.56507034482757,-33.559161379310346,3.0,0.0,0.0,0.0,4.949999999999999,1713.0344827586207,114816
114816_3,-70.5928784090909,-33.56212863636363,5.0,1.0,0.0,0.0,5.6367424242424224,2060.931818181818,114816
114816_4,-70.57490142857144,-33.56115285714286,12.0,2.0,0.0,0.0,4.704761904761904,1477.142857142857,114816
114805_0,-70.60591893203882,-33.56014495145631,27.0,4.0,0.0,0.0,1.7742718446601942,429.56310679611653,114805
114805_1,-70.59521357142859,-33.56624952380953,7.0,1.0,0.0,0.0,5.128968253968255,1607.095238095238,114805
114805_2,-70.61043479999998,-33.56572619999999,16.0,2.0,0.0,0.0,4.156666666666665,1209.94,114805
114805_3,-70.60667308411217,-33.5562528037383,15.0,2.0,0.0,0.0,3.116355140186917,842.4299065420561,114805
114805_4,-70.60336666666667,-33.563750000000006,9.0,1.0,0.0,0.0,2.766666666666667,659.0,114805
200051_0,-70.60692085106382,-33.53943659574468,8.0,1.0,0.0,0.0,3.4613475177304975,1027.659574468085,200051
200051_1,-70.60651146341463,-33.54853402439025,22.0,4.0,0.0,0.0,2.0810975609756106,595.2073170731708,200051
200051_2,-70.61053962962963,-33.55201333333332,12.0,2.0,0.0,0.0,3.4,1012.0925925925926,200051
200051_3,-70.60427000000001,-33.538450000000005,4.0,1.0,0.0,0.0,4.416666666666667,1345.0,200051
114825_0,-70.61792465346538,-33.54896079207922,19.0,3.0,0.0,0.0,4.644059405940594,1519.6138613861385,114825
114825_1,-70.62663627118643,-33.55154542372881,10.0,1.0,0.0,0.0,2.0624293785310734,594.1355932203389,114825
114825_2,-70.61759707865168,-33.55431696629214,6.0,1.0,0.0,0.0,4.745692883895129,1598.438202247191,114825
114825_3,-70.629838,-33.55044,28.0,4.0,0.0,0.0,2.4899999999999998,652.5333333333333,114825
114817_0,-70.62042833333334,-33.56388111111111,4.0,1.0,0.0,0.0,4.671296296296295,1471.5555555555557,114817
114817_1,-70.62378955223882,-33.56073388059701,5.0,1.0,0.0,0.0,3.7604477611940292,1158.402985074627,114817
114817_2,-70.61468782608696,-33.55828434782608,8.0,1.0,0.0,0.0,2.3894927536231885,530.2608695652174,114817
114817_3,-70.61966000000001,-33.55990125,21.0,3.0,0.0,0.0,2.6333333333333333,797.625,114817
114817_4,-70.61434660377358,-33.56141905660378,9.0,1.0,0.0,0.0,3.119496855345912,878.6603773584906,114817
114804_0,-70.59701999999999,-33.53558285714286,8.0,1.0,0.0,0.0,4.145238095238095,1322.7142857142858,114804
114804_1,-70.599245,-33.53733180000001,11.0,2.0,0.0,0.0,3.6266666666666665,1086.08,114804
114804_2,-70.60036259259259,-33.531829753086434,7.0,1.0,0.0,0.0,2.1549382716049377,578.395061728395,114804
114804_3,-70.60698641509434,-33.533145283018875,5.0,1.0,0.0,0.0,3.1641509433962263,1004.5849056603773,114804
114804_4,-70.59966514285715,-33.52840542857143,1.0,0.0,0.0,0.0,4.115714285714286,1179.3142857142857,114804
114315_0,-70.631768,-33.531024,2.0,0.0,0.0,0.0,2.8400000000000003,1267.9,114315
114315_1,-70.62339285714287,-33.52820142857143,1.0,0.0,0.0,0.0,1.05,394.7142857142857,114315
114315_2,-70.6161415,-33.52628949999999,11.0,2.0,0.0,0.0,1.580833333333333,628.6,114315
114315_3,-70.61090333333333,-33.52901333333333,0.0,0.0,0.0,0.0,2.9805555555555556,1202.0,114315
114315_4,-70.622291875,-33.53032312500001,11.0,2.0,0.0,0.0,2.254166666666666,780.375,114315
114806_0,-70.62798957575758,-33.538173757575755,27.0,4.0,0.0,0.0,2.7238383838383866,884.3151515151516,114806
114806_1,-70.6169052727273,-33.54401663636363,26.0,4.0,0.0,0.0,5.865454545454542,2304.2818181818184,114806
114806_2,-70.61609571428572,-33.535368469387755,19.0,3.0,0.0,0.0,5.2226190476190455,1983.530612244898,114806
114806_3,-70.61674833333332,-33.540018333333336,27.0,5.0,0.0,0.0,5.558333333333334,2041.0,114806
114807_0,-70.63659847457626,-33.549198813559315,2.0,0.0,0.0,0.0,4.660734463276835,1543.6610169491526,114807
114807_1,-70.64846864864866,-33.545840135135144,5.0,1.0,0.0,0.0,2.0349099099099095,602.5675675675676,114807
114807_2,-70.63372666666667,-33.55026,7.0,1.0,0.0,0.0,5.533333333333334,1922.0,114807
114807_3,-70.64057365079366,-33.546525555555554,5.0,1.0,0.0,0.0,3.567989417989418,1121.984126984127,114807
114811_0,-70.64099553571431,-33.58652625,5.0,1.0,0.0,0.0,7.5684523809523805,3048.410714285714,114811
114811_1,-70.61786829166665,-33.59209016666667,24.0,3.0,0.0,0.0,3.1781250000000005,1017.8708333333333,114811
114811_2,-70.62138999999999,-33.59241,10.0,2.0,0.0,0.0,4.272222222222222,1672.3333333333333,114811
114811_3,-70.63518655172416,-33.61732724137931,3.0,1.0,0.0,0.0,9.280459770114943,4987.551724137931,114811
114826_0,-70.62311578947367,-33.61460596491228,5.0,1.0,0.0,0.0,5.845321637426901,2383.8245614035086,114826
114826_1,-70.62530166666666,-33.62735541666667,15.0,2.0,0.0,0.0,2.826041666666667,938.4791666666666,114826
114826_2,-70.62603944444444,-33.62940944444444,87.0,14.0,0.0,0.0,3.058333333333333,1170.7222222222222,114826
114826_3,-70.61911230769229,-33.62987109890111,11.0,2.0,0.0,0.0,4.6390109890109885,1978.2637362637363,114826
114808_0,-70.64438083333333,-33.58329416666667,8.0,1.0,0.0,0.0,4.210416666666667,1184.5,114808
114808_1,-70.63894220000002,-33.57995700000001,12.0,2.0,0.0,0.0,2.234999999999999,391.7,114808
114808_2,-70.63375320754719,-33.579651132075476,8.0,1.0,0.0,0.0,3.7518867924528307,787.9433962264151,114808
114808_3,-70.64309333333334,-33.58461,11.0,2.0,0.0,0.0,3.5833333333333335,1017.0,114808
114808_4,-70.6448480851064,-33.57830914893617,4.0,1.0,0.0,0.0,2.975886524822695,826.6808510638298,114808
114809_0,-70.65366768421052,-33.5777252631579,8.0,1.0,0.0,0.0,2.6119298245614044,675.9684210526316,114809
114809_1,-70.64480749999998,-33.58635979166667,3.0,0.0,0.0,0.0,5.090277777777778,1878.6458333333333,114809
114809_2,-70.65662008547007,-33.58308358974357,16.0,3.0,0.0,0.0,4.42150997150997,1402.6495726495727,114809
114809_3,-70.64810999999999,-33.58483999999999,1.0,0.0,0.0,0.0,3.8333333333333335,1323.0,114809
114819_0,-70.6484404918033,-33.558006065573764,6.0,1.0,0.0,0.0,3.748907103825138,1140.295081967213,114819
114819_1,-70.63946367647057,-33.56366705882354,10.0,1.0,0.0,0.0,2.8223039215686283,1119.3676470588234,114819
114819_2,-70.65049462365593,-33.561411720430115,17.0,3.0,0.0,0.0,2.7179211469534046,820.0,114819
114819_3,-70.63641344262297,-33.5607275409836,4.0,1.0,0.0,0.0,4.744262295081966,1751.639344262295,114819
114819_4,-70.63690999999999,-33.560135,14.0,2.0,0.0,0.0,4.829166666666667,1791.0,114819
114820_0,-70.60006346625765,-33.588561993865056,79.0,12.0,0.0,0.0,4.194529652351739,1242.282208588957,114820
114820_1,-70.5822480254777,-33.58879579617833,82.0,14.0,0.0,0.0,8.350849256900217,3035.5286624203823,114820
114820_2,-70.59550380753141,-33.578541715481165,70.0,11.0,0.0,0.0,5.946234309623433,1905.3305439330543,114820
114820_3,-70.59081222222223,-33.58757666666666,27.0,4.0,0.0,0.0,6.909259259259259,2290.0,114820
114814_0,-70.64568014084509,-33.53569338028169,1.0,0.0,0.0,0.0,3.1485915492957757,832.4507042253521,114814
114814_1,-70.64176850000001,-33.5263166,3.0,0.0,0.0,0.0,6.022500000000001,1939.96,114814
114814_2,-70.63881090909092,-33.53730454545455,10.0,3.0,0.0,0.0,2.47560606060606,634.0272727272727,114814
114814_3,-70.63534,-33.53719999999999,2.0,0.0,0.0,0.0,3.066666666666667,846.0,114814
