cod_cluster,lon,lat,S1,S2,S3,S4,time_min,COD_NVO
114303_0,-70.57531474747475,-33.52855704545453,32.0,4.0,0.0,0.0,12.54654882154883,114303
114303_1,-70.60440308943087,-33.52190333333333,16.0,2.0,0.0,0.0,5.085501355013551,114303
114303_2,-70.56355541528234,-33.53780966777411,28.0,4.0,0.0,0.0,17.08947951273534,114303
114303_3,-70.60564999999998,-33.52486,6.0,1.0,0.0,0.0,7.033333333333333,114303
114831_0,-70.588973,-33.516414,57.0,9.0,0.0,0.0,4.2299999999999995,114831
114831_1,-70.58884965517238,-33.518147471264385,11.0,2.0,0.0,0.0,4.304406130268201,114831
114831_2,-70.58005090909091,-33.51862282828283,40.0,7.0,0.0,0.0,7.495791245791247,114831
114831_3,-70.5984915384615,-33.513943974358966,9.0,1.0,0.0,0.0,6.139529914529914,114831
114802_0,-70.5721476165803,-33.51490124352331,21.0,3.0,0.0,0.0,3.6862694300518117,114802
114802_1,-70.55187915887853,-33.51805056074766,23.0,4.0,0.0,0.0,8.59252336448598,114802
114802_2,-70.56281428571428,-33.51628571428571,33.0,6.0,0.0,0.0,5.776190476190477,114802
114802_3,-70.54168315789474,-33.534882631578945,3.0,0.0,0.0,0.0,14.856140350877196,114802
114824_0,-70.59655468253969,-33.554940158730155,11.0,2.0,0.0,0.0,6.845767195767194,114824
114824_1,-70.59663257861637,-33.54463547169809,29.0,4.0,0.0,0.0,2.929454926624738,114824
114824_2,-70.59937499999997,-33.540915000000005,16.0,3.0,0.0,0.0,3.3916666666666666,114824
114824_3,-70.57849703703704,-33.54498355555557,18.0,2.0,0.0,0.0,5.267901234567903,114824
200144_0,-70.56875280000001,-33.55489000000001,19.0,3.0,0.0,0.0,5.756166666666665,200144
200144_1,-70.58113931034481,-33.55222068965518,7.0,1.0,0.0,0.0,4.07787356321839,200144
200144_2,-70.58246666666666,-33.556899047619055,5.0,1.0,0.0,0.0,2.3345238095238097,200144
200144_3,-70.5757025,-33.55566,16.0,3.0,0.0,0.0,3.525,200144
114816_0,-70.59279000000001,-33.56207466666666,4.0,1.0,0.0,0.0,5.6244444444444435,114816
114816_1,-70.56408,-33.559396666666665,14.0,2.0,0.0,0.0,5.316666666666666,114816
114816_2,-70.57747220000002,-33.5614014,8.0,1.0,0.0,0.0,2.614666666666667,114816
114816_3,-70.5885556521739,-33.56760217391304,6.0,1.0,0.0,0.0,5.57391304347826,114816
114816_4,-70.56507034482757,-33.559161379310346,3.0,0.0,0.0,0.0,4.949999999999999,114816
114805_0,-70.59521357142859,-33.56624952380953,3.0,0.0,0.0,0.0,5.128968253968255,114805
114805_1,-70.60571203252033,-33.559768292682925,49.0,8.0,0.0,0.0,1.8945799457994579,114805
114805_2,-70.61043803921567,-33.56562980392156,6.0,1.0,0.0,0.0,4.136601307189541,114805
114805_3,-70.60336666666667,-33.563750000000006,21.0,3.0,0.0,0.0,2.766666666666667,114805
114805_4,-70.60709872093025,-33.55583337209302,17.0,3.0,0.0,0.0,3.2562015503875985,114805
200051_0,-70.61053962962963,-33.55201333333332,8.0,1.0,0.0,0.0,3.4,200051
200051_1,-70.60651146341462,-33.54853402439025,11.0,2.0,0.0,0.0,2.0810975609756106,200051
200051_2,-70.60427000000001,-33.538450000000005,6.0,1.0,0.0,0.0,4.416666666666667,200051
200051_3,-70.60692085106382,-33.53943659574468,3.0,0.0,0.0,0.0,3.4613475177304975,200051
114825_0,-70.61759707865168,-33.55431696629214,2.0,0.0,0.0,0.0,4.745692883895129,114825
114825_1,-70.6266326724138,-33.55154577586206,8.0,1.0,0.0,0.0,2.0570402298850574,114825
114825_2,-70.61797588235297,-33.54895754901961,5.0,1.0,0.0,0.0,4.629411764705884,114825
114825_3,-70.62988187500001,-33.55068875,33.0,5.0,0.0,0.0,2.434375,114825
114817_0,-70.61956285714287,-33.56015571428571,44.0,7.0,0.0,0.0,2.723809523809524,114817
114817_1,-70.62042833333334,-33.56388111111111,8.0,1.0,0.0,0.0,4.671296296296295,114817
114817_2,-70.61480808510639,-33.55828085106383,10.0,2.0,0.0,0.0,2.381205673758865,114817
114817_3,-70.61434660377358,-33.56141905660378,12.0,2.0,0.0,0.0,3.119496855345912,114817
114817_4,-70.62378955223882,-33.56073388059701,3.0,0.0,0.0,0.0,3.7604477611940292,114817
114804_0,-70.60627904761905,-33.53400936507936,5.0,1.0,0.0,0.0,3.0833333333333335,114804
114804_1,-70.5997290625,-33.5283771875,0.0,0.0,0.0,0.0,4.1578125,114804
114804_2,-70.6020825,-33.5284825,13.0,2.0,0.0,0.0,3.5374999999999996,114804
114804_3,-70.59750944444443,-33.537580000000005,4.0,1.0,0.0,0.0,4.224999999999999,114804
114804_4,-70.60026087912087,-33.53216813186814,4.0,0.0,0.0,0.0,2.2318681318681315,114804
114315_0,-70.61990818181818,-33.53049181818182,2.0,1.0,0.0,0.0,2.151515151515152,114315
114315_1,-70.63035733333332,-33.53066666666667,2.0,0.0,0.0,0.0,2.72,114315
114315_2,-70.61462230769229,-33.526114615384614,3.0,0.0,0.0,0.0,1.924358974358974,114315
114315_3,-70.61090333333333,-33.52901333333333,0.0,0.0,0.0,0.0,2.9805555555555556,114315
114315_4,-70.62117785714285,-33.527407857142855,1.0,0.0,0.0,0.0,0.9964285714285712,114315
114806_0,-70.6169052727273,-33.54401663636363,7.0,1.0,0.0,0.0,5.865454545454542,114806
114806_1,-70.61609571428572,-33.535368469387755,5.0,1.0,0.0,0.0,5.2226190476190455,114806
114806_2,-70.6279895757576,-33.538173757575755,9.0,1.0,0.0,0.0,2.7238383838383866,114806
114806_3,-70.61674833333332,-33.540018333333336,14.0,2.0,0.0,0.0,5.558333333333334,114806
114807_0,-70.64849232876713,-33.54579438356165,5.0,1.0,0.0,0.0,2.022374429223744,114807
114807_1,-70.6403409210526,-33.546836710526314,7.0,1.0,0.0,0.0,3.6320175438596487,114807
114807_2,-70.63596142857142,-33.54958959183673,14.0,2.0,0.0,0.0,4.878231292517007,114807
114807_3,-70.63535,-33.54432,17.0,3.0,0.0,0.0,4.25,114807
114811_0,-70.61786829166665,-33.59209016666667,21.0,3.0,0.0,0.0,3.1781250000000005,114811
114811_1,-70.64099553571431,-33.58652625,3.0,0.0,0.0,0.0,7.5684523809523805,114811
114811_2,-70.62138999999998,-33.59241,24.0,4.0,0.0,0.0,4.272222222222222,114811
114811_3,-70.63518655172416,-33.61732724137931,2.0,0.0,0.0,0.0,9.280459770114943,114811
114826_0,-70.62530166666666,-33.62735541666667,12.0,2.0,0.0,0.0,2.826041666666667,114826
114826_1,-70.61911230769229,-33.62987109890111,9.0,1.0,0.0,0.0,4.6390109890109885,114826
114826_2,-70.62603944444444,-33.62940944444444,95.0,16.0,0.0,0.0,3.058333333333333,114826
