cod_cluster,lon,lat,S1,S2,S3,S4,time_min,COD_NVO
114303_0,-70.60464214876032,-33.52183223140495,36.0,6.0,0.0,0.0,5.0267217630853995,114303
114303_1,-70.57532457002456,-33.528687518427496,138.0,23.0,0.0,0.0,12.57960687960689,114303
114303_2,-70.56327945205473,-33.537896883561686,34.0,5.0,0.0,0.0,17.15667808219179,114303
114303_3,-70.60564999999998,-33.52486,15.0,3.0,0.0,0.0,7.033333333333333,114303
114831_0,-70.58005090909091,-33.51862282828283,86.0,15.0,1.0,1.0,7.495791245791247,114831
114831_1,-70.5984915384615,-33.513943974358966,51.0,9.0,0.0,0.0,6.139529914529914,114831
114831_2,-70.588973,-33.516414,123.0,23.0,0.0,0.0,4.2299999999999995,114831
114831_3,-70.58884965517238,-33.518147471264385,26.0,4.0,0.0,0.0,4.304406130268201,114831
114802_0,-70.55236216981135,-33.51784924528302,63.0,11.0,0.0,0.0,8.498584905660378,114802
114802_1,-70.5422818181818,-33.533779090909086,5.0,1.0,0.0,0.0,14.30606060606061,114802
114802_2,-70.57218298429318,-33.51484272251309,62.0,11.0,0.0,0.0,3.652006980802791,114802
114802_3,-70.56281428571428,-33.51628571428571,61.0,12.0,0.0,0.0,5.776190476190477,114802
114824_0,-70.57849703703704,-33.54498355555557,57.0,9.0,0.0,0.0,5.267901234567903,114824
114824_1,-70.59655468253969,-33.554940158730155,47.0,8.0,0.0,0.0,6.845767195767194,114824
114824_2,-70.59663257861637,-33.54463547169809,72.0,12.0,0.0,0.0,2.929454926624738,114824
114824_3,-70.59937499999997,-33.540915000000005,29.0,5.0,0.0,0.0,3.3916666666666666,114824
200144_0,-70.57605125000002,-33.55440375,38.0,7.0,0.0,0.0,3.91875,200144
200144_1,-70.5687278787879,-33.55492171717172,38.0,6.0,0.0,0.0,5.754040404040404,200144
200144_2,-70.58128053571426,-33.55218910714286,26.0,4.0,0.0,0.0,4.063095238095237,200144
200144_3,-70.58252658536584,-33.5569543902439,18.0,3.0,0.0,0.0,2.3353658536585367,200144
114816_0,-70.57747220000002,-33.5614014,17.0,3.0,0.0,0.0,2.614666666666667,114816
114816_1,-70.59279000000001,-33.56207466666666,16.0,3.0,0.0,0.0,5.6244444444444435,114816
114816_2,-70.57019500000001,-33.561475,30.0,5.0,0.0,0.0,5.425,114816
114816_3,-70.56507034482757,-33.559161379310346,13.0,2.0,0.0,0.0,4.949999999999999,114816
114816_4,-70.58855636363634,-33.56759727272727,11.0,2.0,0.0,0.0,5.56590909090909,114816
114805_0,-70.59521357142859,-33.56624952380953,14.0,2.0,0.0,0.0,5.128968253968255,114805
114805_1,-70.60567032786885,-33.55977778688525,133.0,24.0,0.0,0.0,1.891120218579235,114805
114805_2,-70.60336666666667,-33.563750000000006,55.0,10.0,0.0,0.0,2.766666666666667,114805
114805_3,-70.60719089887641,-33.55597640449437,40.0,7.0,0.0,0.0,3.252059925093635,114805
114805_4,-70.61048244897958,-33.56582653061224,32.0,6.0,0.0,0.0,4.160884353741496,114805
200051_0,-70.61053962962963,-33.55201333333332,25.0,4.0,0.0,0.0,3.4,200051
200051_1,-70.60692085106382,-33.53943659574468,8.0,1.0,0.0,0.0,3.4613475177304975,200051
200051_2,-70.60651146341462,-33.54853402439025,39.0,7.0,0.0,0.0,2.0810975609756106,200051
200051_3,-70.60427000000001,-33.538450000000005,11.0,2.0,0.0,0.0,4.416666666666667,200051
114825_0,-70.61696658536586,-33.55411951219513,34.0,6.0,0.0,0.0,4.92662601626016,114825
114825_1,-70.62757016393444,-33.548678360655735,33.0,5.0,0.0,0.0,2.412295081967213,114825
114825_2,-70.62599243902446,-33.553625975609734,21.0,4.0,0.0,0.0,2.0243902439024395,114825
114825_3,-70.62543500000001,-33.55811,33.0,6.0,0.0,0.0,3.475,114825
114825_4,-70.61783218750003,-33.54893208333334,23.0,4.0,0.0,0.0,4.667187500000001,114825
114817_0,-70.62378955223882,-33.56073388059701,33.0,6.0,0.0,0.0,3.7604477611940292,114817
114817_1,-70.614839375,-33.55829104166666,38.0,7.0,0.0,0.0,2.3937500000000003,114817
114817_2,-70.61434660377358,-33.56141905660378,24.0,4.0,0.0,0.0,3.119496855345912,114817
114817_3,-70.62010500000001,-33.560386666666666,99.0,19.0,0.0,0.0,2.6805555555555554,114817
114817_4,-70.62042833333334,-33.56388111111111,17.0,3.0,0.0,0.0,4.671296296296295,114817
114804_0,-70.60627904761905,-33.53400936507936,14.0,2.0,0.0,0.0,3.0833333333333335,114804
114804_1,-70.6020825,-33.5284825,33.0,6.0,0.0,0.0,3.5374999999999996,114804
114804_2,-70.59750944444443,-33.537580000000005,11.0,2.0,0.0,0.0,4.224999999999999,114804
114804_3,-70.60026087912087,-33.53216813186814,11.0,2.0,0.0,0.0,2.2318681318681315,114804
114804_4,-70.5997290625,-33.5283771875,2.0,0.0,0.0,0.0,4.1578125,114804
114315_0,-70.62033583333333,-33.53051250000001,5.0,1.0,0.0,0.0,2.1972222222222224,114315
114315_1,-70.61462230769229,-33.526114615384614,5.0,1.0,0.0,0.0,1.924358974358974,114315
114315_2,-70.63073714285714,-33.53066142857143,3.0,0.0,0.0,0.0,2.7214285714285715,114315
114315_3,-70.61090333333333,-33.52901333333333,0.0,0.0,0.0,0.0,2.9805555555555556,114315
114315_4,-70.62117785714285,-33.527407857142855,3.0,0.0,0.0,0.0,0.9964285714285712,114315
114806_0,-70.6279895757576,-33.538173757575755,17.0,3.0,0.0,0.0,2.7238383838383866,114806
