cod_cluster,lon,lat,S1,S2,S3,S4,time_min,COD_NVO
114303_0,-70.60458198347106,-33.52192801652892,160.0,31.0,0.0,0.0,5.05771349862259,114303
114303_1,-70.57556450520833,-33.5285673958333,676.0,133.0,2.0,2.0,12.487543402777789,114303
114303_2,-70.57677333333332,-33.530097222222224,172.0,33.0,0.0,0.0,13.40925925925926,114303
114303_3,-70.56325147651,-33.53772936241614,341.0,65.0,1.0,1.0,17.101845637583907,114303
114831_0,-70.57993031578947,-33.51854473684211,189.0,37.0,1.0,1.0,7.534912280701753,114831
114831_1,-70.59832524999999,-33.51390974999999,132.0,26.0,0.0,0.0,6.125208333333333,114831
114831_2,-70.58872762886597,-33.51812948453608,217.0,41.0,0.0,0.0,4.287285223367698,114831
114831_3,-70.58052500000001,-33.52058500000001,55.0,11.0,0.0,0.0,8.025,114831
114802_0,-70.57210885416664,-33.514892656250005,297.0,57.0,1.0,1.0,3.680121527777777,114802
114802_1,-70.55111037735848,-33.51806698113207,136.0,26.0,0.0,0.0,8.704088050314464,114802
114802_2,-70.56455749999999,-33.51922,72.0,14.0,0.0,0.0,6.802777777777778,114802
114802_3,-70.541871875,-33.536186875000006,14.0,3.0,0.0,0.0,15.168749999999998,114802
114824_0,-70.59672842975208,-33.555004545454544,158.0,30.0,0.0,0.0,6.814187327823689,114824
114824_1,-70.59659846153848,-33.544586666666646,292.0,57.0,0.0,0.0,2.9025641025641025,114824
114824_2,-70.59251785714285,-33.54773357142857,258.0,50.0,1.0,1.0,5.772619047619047,114824
114824_3,-70.57830206106871,-33.544998244274815,269.0,52.0,1.0,1.0,5.25318066157761,114824
200144_0,-70.56871161616162,-33.55486131313132,200.0,38.0,1.0,1.0,5.749326599326599,200144
200144_1,-70.58241404761904,-33.55696357142857,80.0,16.0,0.0,0.0,2.3369047619047616,200144
200144_2,-70.58128053571426,-33.55218910714286,129.0,26.0,0.0,0.0,4.063095238095237,200144
