cod_cluster,lon,lat,S1,S2,S3,S4,time_min,distance,COD_NVO
114303_0,-70.5758827368421,-33.52851310526313,468.0,87.0,2.0,2.0,12.404736842105269,4229.773684210526,114303
114303_1,-70.60469773109244,-33.521839831932766,86.0,16.0,0.0,0.0,4.999439775910363,1481.2521008403362,114303
114303_2,-70.56355228013022,-33.53756377850166,666.0,125.0,1.0,1.0,17.007383279044525,6123.85993485342,114303
114303_3,-70.57313533333333,-33.52948466666667,165.0,31.0,0.0,0.0,14.32777777777778,4874.2,114303
114831_0,-70.57993031578947,-33.51854473684211,92.0,16.0,1.0,1.0,7.534912280701753,2712.8947368421054,114831
114831_1,-70.59830253164554,-33.513876202531634,69.0,12.0,0.0,0.0,6.088818565400843,2152.3924050632913,114831
114831_2,-70.58872762886597,-33.51812948453608,110.0,20.0,0.0,0.0,4.287285223367698,1571.4432989690722,114831
114831_3,-70.58705666666667,-33.51924333333334,46.0,8.0,0.0,0.0,8.35,2996.0,114831
114802_0,-70.54222999999999,-33.53370789473684,24.0,5.0,1.0,1.0,14.40701754385965,6511.789473684211,114802
114802_1,-70.57230890624997,-33.5148471875,235.0,43.0,0.0,0.0,3.644357638888888,1211.6614583333333,114802
114802_2,-70.5535,-33.52469125,116.0,22.0,0.0,0.0,9.604166666666668,3935.375,114802
114802_3,-70.55227626168228,-33.517714766355134,205.0,39.0,0.0,0.0,8.441744548286604,3288.0,114802
114824_0,-70.57865145038168,-33.54504053435115,177.0,34.0,1.0,1.0,5.241857506361325,1832.1984732824428,114824
114824_1,-70.59666715447156,-33.55495040650407,115.0,21.0,0.0,0.0,6.836314363143629,2625.918699186992,114824
114824_2,-70.59660170886077,-33.54463037974681,111.0,20.0,0.0,0.0,2.919620253164557,946.8164556962025,114824
114824_3,-70.58698499999998,-33.546330000000005,115.0,21.0,0.0,0.0,5.745,1972.2,114824
200144_0,-70.57597875,-33.5551075,56.0,11.0,1.0,1.0,4.11875,1119.375,200144
200144_1,-70.56912358208957,-33.55578149253732,78.0,14.0,0.0,0.0,5.5124378109452765,1623.0298507462687,200144
200144_2,-70.58167075471695,-33.55221452830189,47.0,9.0,0.0,0.0,4.021069182389936,1071.7169811320755,200144
200144_3,-70.56840942857143,-33.552832285714295,85.0,16.0,0.0,0.0,6.121904761904761,1848.2857142857142,200144
200144_4,-70.58258,-33.556962926829264,41.0,7.0,0.0,0.0,2.3077235772357723,521.4634146341464,200144
114816_0,-70.57747875000003,-33.56140833333334,44.0,8.0,0.0,0.0,2.595486111111111,767.6875,114816
114816_1,-70.5928784090909,-33.56212863636363,45.0,8.0,0.0,0.0,5.6367424242424224,2060.931818181818,114816
114816_2,-70.56493064516128,-33.55918419354839,25.0,4.0,0.0,0.0,4.947849462365592,1717.032258064516,114816
114816_3,-70.5797,-33.561808000000006,55.0,11.0,0.0,0.0,4.619999999999999,1358.0,114816
