cod_cluster,lon,lat,S1,S2,S3,S4,time_min,COD_NVO
114303_0,-70.57529389312978,-33.5285605852417,58.0,11.0,0.0,0.0,12.55046649703139,114303
114303_1,-70.56351684385376,-33.53778913621265,53.0,10.0,0.0,0.0,17.087707641196022,114303
114303_2,-70.59230666666666,-33.52507166666666,15.0,2.0,0.0,0.0,9.138888888888891,114303
114303_3,-70.60445570247931,-33.521975206611565,24.0,4.0,0.0,0.0,5.077272727272728,114303
114831_0,-70.58872762886597,-33.51812948453608,25.0,4.0,0.0,0.0,4.287285223367698,114831
114831_1,-70.59826128205125,-33.513849102564095,9.0,2.0,0.0,0.0,6.06559829059829,114831
114831_2,-70.57989458333333,-33.518548229166676,18.0,3.0,0.0,0.0,7.553124999999999,114831
114831_3,-70.59539666666664,-33.518280000000004,14.0,2.0,0.0,0.0,7.888888888888888,114831
114802_0,-70.55236216981135,-33.51784924528302,24.0,4.0,0.0,0.0,8.498584905660378,114802
114802_1,-70.55417125000001,-33.521035000000005,22.0,3.0,0.0,0.0,8.333333333333334,114802
114802_2,-70.542541,-33.53381399999999,4.0,1.0,0.0,0.0,14.251666666666669,114802
114802_3,-70.57225343749998,-33.5148309375,23.0,4.0,0.0,0.0,3.6510416666666656,114802
114824_0,-70.57876748148149,-33.54499755555557,13.0,2.0,0.0,0.0,5.243827160493829,114824
114824_1,-70.59660218487396,-33.55510470588235,22.0,4.0,0.0,0.0,6.880392156862742,114824
114824_2,-70.59670757763978,-33.544771677018616,16.0,3.0,0.0,0.0,2.950414078674948,114824
114824_3,-70.58959,-33.54767714285715,14.0,2.0,0.0,0.0,6.371428571428572,114824
200144_0,-70.56865173469389,-33.554848979591846,23.0,4.0,0.0,0.0,5.777551020408164,200144
200144_1,-70.58263390243901,-33.55689682926829,3.0,0.0,0.0,0.0,2.3052845528455284,200144
200144_2,-70.57511857142858,-33.55620428571429,11.0,2.0,0.0,0.0,3.864285714285714,200144
200144_3,-70.58113931034481,-33.55222068965518,3.0,1.0,0.0,0.0,4.07787356321839,200144
114816_0,-70.59265613636364,-33.56204249999999,9.0,2.0,0.0,0.0,5.596969696969697,114816
114816_1,-70.56525607142855,-33.5591075,4.0,1.0,0.0,0.0,4.917857142857143,114816
114816_2,-70.57741630434785,-33.56134956521739,8.0,1.0,0.0,0.0,2.581521739130435,114816
114816_3,-70.57369444444446,-33.56114888888889,13.0,2.0,0.0,0.0,4.512962962962963,114816
114816_4,-70.5885556521739,-33.56760217391304,4.0,1.0,0.0,0.0,5.57391304347826,114816
114805_0,-70.61024320754717,-33.565384905660366,41.0,8.0,0.0,0.0,4.15188679245283,114805
114805_1,-70.60670307692308,-33.556116826923066,28.0,5.0,0.0,0.0,3.0738782051282074,114805
114805_2,-70.60587766990291,-33.56018194174757,54.0,10.0,0.0,0.0,1.7893203883495143,114805
114805_3,-70.59521357142859,-33.56624952380953,19.0,3.0,0.0,0.0,5.128968253968255,114805
114805_4,-70.60336666666667,-33.563750000000006,15.0,2.0,0.0,0.0,2.766666666666667,114805
200051_0,-70.61044218181819,-33.55203454545453,15.0,3.0,0.0,0.0,3.394242424242425,200051
200051_1,-70.60692085106382,-33.53943659574468,6.0,1.0,0.0,0.0,3.4613475177304975,200051
200051_2,-70.60652790123457,-33.548476666666666,12.0,2.0,0.0,0.0,2.0687242798353913,200051
200051_3,-70.60427000000001,-33.538450000000005,2.0,0.0,0.0,0.0,4.416666666666667,200051
114825_0,-70.61783321839084,-33.54874965517242,16.0,3.0,0.0,0.0,4.743678160919541,114825
114825_1,-70.62727953125,-33.548776718750005,24.0,4.0,0.0,0.0,2.43359375,114825
114825_2,-70.61723787234043,-33.55385276595745,73.0,14.0,0.0,0.0,4.739539007092197,114825
114825_3,-70.62627487179492,-33.553757948717944,13.0,3.0,0.0,0.0,2.0277777777777777,114825
114817_0,-70.61434660377358,-33.56141905660378,18.0,3.0,0.0,0.0,3.119496855345912,114817
114817_1,-70.62042833333334,-33.56388111111111,8.0,1.0,0.0,0.0,4.671296296296295,114817
114817_2,-70.62378955223882,-33.56073388059701,27.0,6.0,0.0,0.0,3.7604477611940292,114817
114817_3,-70.61468782608696,-33.55828434782608,17.0,3.0,0.0,0.0,2.3894927536231885,114817
114817_4,-70.61966000000001,-33.55990125,22.0,3.0,0.0,0.0,2.6333333333333333,114817
114804_0,-70.59914549019607,-33.53732117647059,7.0,2.0,0.0,0.0,3.6385620915032675,114804
114804_1,-70.60036259259257,-33.531829753086434,8.0,1.0,0.0,0.0,2.1549382716049377,114804
114804_2,-70.5995334375,-33.5284390625,1.0,0.0,0.0,0.0,4.154166666666667,114804
114804_3,-70.60696115384614,-33.53306250000001,6.0,1.0,0.0,0.0,3.1657051282051283,114804
114804_4,-70.599648,-33.533388,8.0,1.0,0.0,0.0,3.8983333333333334,114804
114315_0,-70.61200071428571,-33.527165714285715,1.0,0.0,0.0,0.0,2.514285714285714,114315
114315_1,-70.61890916666667,-33.52999583333334,4.0,1.0,0.0,0.0,2.0111111111111115,114315
114315_2,-70.630005,-33.5307425,6.0,1.0,0.0,0.0,2.7145833333333336,114315
114315_3,-70.62066764705882,-33.52709058823529,3.0,1.0,0.0,0.0,1.0911764705882354,114315
114806_0,-70.6250825,-33.539872499999994,5.0,1.0,0.0,0.0,4.775,114806
114806_1,-70.6153003614458,-33.5351334939759,4.0,1.0,0.0,0.0,5.429919678714859,114806
114806_2,-70.63056599999997,-33.53711764705883,14.0,2.0,0.0,0.0,2.3774509803921573,114806
114806_3,-70.62421144329898,-33.53912597938145,3.0,1.0,0.0,0.0,3.299999999999999,114806
114806_4,-70.6164011320755,-33.5439758490566,7.0,2.0,0.0,0.0,5.9314465408805,114806
114807_0,-70.63722958333331,-33.54898402777778,28.0,6.0,0.0,0.0,4.4870370370370365,114807
114807_1,-70.64821687500002,-33.544713958333325,66.0,13.0,0.0,0.0,1.7729166666666663,114807
114807_2,-70.63372666666667,-33.55026,11.0,2.0,0.0,0.0,5.533333333333334,114807
114807_3,-70.6398864102564,-33.545527692307694,43.0,8.0,0.0,0.0,3.70982905982906,114807
114807_4,-70.6473410810811,-33.5480354054054,34.0,7.0,0.0,0.0,2.635135135135135,114807
114811_0,-70.61784029166665,-33.592091583333335,53.0,10.0,0.0,0.0,3.1806944444444456,114811
114811_1,-70.63518655172416,-33.61732724137931,8.0,1.0,0.0,0.0,9.280459770114943,114811
114811_2,-70.629086,-33.590558,20.0,3.0,0.0,0.0,5.14,114811
114811_3,-70.64113351851853,-33.58647351851852,10.0,2.0,0.0,0.0,7.598765432098766,114811
114826_0,-70.61898619047618,-33.62990416666668,3.0,0.0,0.0,0.0,4.670436507936506,114826
114826_1,-70.62239437499998,-33.62476625000001,16.0,2.0,0.0,0.0,4.3760416666666675,114826
114826_2,-70.62311452830188,-33.61456037735848,4.0,1.0,0.0,0.0,5.848742138364779,114826
114826_3,-70.6256031147541,-33.628087377049184,13.0,2.0,0.0,0.0,2.8478142076502744,114826
114808_0,-70.64438083333336,-33.58329416666667,5.0,1.0,0.0,0.0,4.210416666666667,114808
114808_1,-70.63881769230771,-33.579991346153854,4.0,1.0,0.0,0.0,2.2637820512820506,114808
114808_2,-70.63367666666669,-33.57960411764706,11.0,2.0,0.0,0.0,3.78202614379085,114808
114808_3,-70.64309333333331,-33.58461,11.0,2.0,0.0,0.0,3.5833333333333335,114808
114808_4,-70.6448480851064,-33.57830914893617,8.0,1.0,0.0,0.0,2.975886524822695,114808
114809_0,-70.65388590361442,-33.58054084337349,2.0,1.0,0.0,0.0,3.0895582329317275,114809
114809_1,-70.65263541666668,-33.57669291666666,17.0,2.0,0.0,0.0,2.4663194444444447,114809
114809_2,-70.65867857142857,-33.58308051948051,2.0,1.0,0.0,0.0,4.83333333333333,114809
114809_3,-70.645369245283,-33.58625358490567,3.0,1.0,0.0,0.0,5.030817610062891,114809
114819_0,-70.6484404918033,-33.558006065573764,5.0,1.0,0.0,0.0,3.748907103825138,114819
114819_1,-70.65041617021278,-33.56141234042554,7.0,1.0,0.0,0.0,2.7262411347517728,114819
114819_2,-70.63641344262297,-33.5607275409836,4.0,1.0,0.0,0.0,4.744262295081966,114819
114819_3,-70.63690999999999,-33.560135,14.0,2.0,0.0,0.0,4.829166666666667,114819
114819_4,-70.6394091044776,-33.563699850746275,4.0,1.0,0.0,0.0,2.8121890547263684,114819
114820_0,-70.5822448427673,-33.588932893081754,8.0,1.0,0.0,0.0,8.379140461215936,114820
114820_1,-70.60017681957186,-33.58851379204895,30.0,5.0,0.0,0.0,4.180581039755353,114820
114820_2,-70.59530368200839,-33.57857058577405,27.0,5.0,0.0,0.0,5.988772663877269,114820
114820_3,-70.59400333333333,-33.58485,8.0,1.0,0.0,0.0,5.197222222222222,114820
114814_0,-70.64571188405799,-33.53570391304347,23.0,5.0,0.0,0.0,3.1386473429951702,114814
114814_1,-70.64209925531915,-33.5261129787234,37.0,8.0,0.0,0.0,6.149645390070921,114814
114814_2,-70.63873627118643,-33.53684720338985,67.0,14.0,0.0,0.0,2.5774011299435022,114814
114814_3,-70.64234999999998,-33.54043000000001,11.0,2.0,0.0,0.0,2.4166666666666665,114814
114828_0,-70.65051397058826,-33.55219088235294,3.0,1.0,0.0,0.0,3.7166666666666663,114828
114828_1,-70.6428650649351,-33.5539709090909,15.0,3.0,0.0,0.0,2.173160173160173,114828
114828_2,-70.64089583333332,-33.55177,33.0,7.0,0.0,0.0,2.1159722222222226,114828
114828_3,-70.63498346666665,-33.55638133333333,4.0,1.0,0.0,0.0,3.442222222222224,114828
114801_0,-70.56465965957443,-33.60077995744681,16.0,3.0,0.0,0.0,6.899148936170215,114801
114801_1,-70.58272016304343,-33.607145923913045,12.0,2.0,0.0,0.0,3.288949275362319,114801
114801_2,-70.55900733333337,-33.61393681481478,16.0,3.0,0.0,0.0,8.757530864197529,114801
114801_3,-70.57710999999999,-33.6085475,8.0,2.0,0.0,0.0,7.204166666666667,114801
114801_4,-70.59607123376621,-33.60928844155843,13.0,2.0,0.0,0.0,6.173051948051948,114801
114822_0,-70.57091632911394,-33.569581313291145,27.0,5.0,0.0,0.0,7.337605485232065,114822
114822_1,-70.55427404255316,-33.55818159574466,43.0,7.0,0.0,0.0,10.131028368794325,114822
114822_2,-70.55879559701492,-33.58148199004978,58.0,10.0,0.0,0.0,3.785240464344944,114822
114822_3,-70.56081,-33.58818,12.0,2.0,0.0,0.0,6.563333333333333,114822
114822_4,-70.56637709375002,-33.59257568749992,26.0,5.0,0.0,0.0,5.965312500000012,114822
114313_0,-70.52397294736843,-33.60984231578948,15.0,3.0,0.0,0.0,3.171052631578948,114313
114313_1,-70.41504596858637,-33.62751544502623,13.0,3.0,0.0,0.0,13.331762652705093,114313
114313_2,-70.5088942857143,-33.71316085714282,39.0,8.0,0.0,0.0,12.431666666666652,114313
114313_3,-70.48630555555557,-33.70119666666667,36.0,7.0,0.0,0.0,12.622222222222225,114313
114313_4,-70.11371061224483,-33.72734530612247,3.0,1.0,0.0,0.0,14.399999999999986,114313
114812_0,-70.58592290566042,-33.61980618867924,23.0,4.0,0.0,0.0,5.116226415094335,114812
114812_1,-70.58747028368798,-33.625397588652476,40.0,7.0,0.0,0.0,2.800886524822694,114812
114812_2,-70.55781272727272,-33.70271363636363,34.0,7.0,0.0,0.0,5.078787878787877,114812
114812_3,-70.55174966666667,-33.71045000000001,14.0,3.0,0.0,0.0,5.676666666666667,114812
114821_0,-70.61356207547168,-33.620578396226406,6.0,1.0,0.0,0.0,4.077044025157233,114821
114821_1,-70.61260809523812,-33.6289544047619,12.0,2.0,0.0,0.0,3.134325396825397,114821
114821_2,-70.6033525490196,-33.622629803921555,5.0,1.0,0.0,0.0,5.16045751633987,114821
114821_3,-70.60350749999999,-33.62151,9.0,1.0,0.0,0.0,5.729166666666666,114821
