cod_cluster,lon,lat,S1,S2,S3,S4,time_min,COD_NVO
114303_0,-70.57533440203562,-33.52869244274806,330.0,59.0,1.0,1.0,12.561026293469052,114303
114303_1,-70.56325187713304,-33.537842798634856,164.0,29.0,0.0,0.0,17.134698521046655,114303
114303_2,-70.60451614754098,-33.52198352459016,63.0,11.0,0.0,0.0,5.075956284153007,114303
114303_3,-70.57783538461538,-33.52786230769231,70.0,12.0,0.0,0.0,12.976923076923075,114303
114831_0,-70.59830253164554,-33.513876202531634,32.0,5.0,0.0,0.0,6.088818565400843,114831
114831_1,-70.57993031578947,-33.51854473684211,54.0,9.0,0.0,0.0,7.534912280701753,114831
114831_2,-70.58872762886597,-33.51812948453608,62.0,10.0,0.0,0.0,4.287285223367698,114831
114831_3,-70.58705666666667,-33.51924333333334,23.0,4.0,0.0,0.0,8.35,114831
114802_0,-70.57652728155334,-33.51330233009709,37.0,6.0,0.0,0.0,2.780582524271844,114802
114802_1,-70.55083901960784,-33.518073039215686,79.0,14.0,0.0,0.0,8.766830065359475,114802
114802_2,-70.56718297872341,-33.51668755319151,99.0,18.0,0.0,0.0,4.748936170212766,114802
114802_3,-70.54201266666668,-33.53672466666667,10.0,2.0,0.0,0.0,15.33111111111111,114802
114802_4,-70.55782999999998,-33.520919166666665,48.0,8.0,0.0,0.0,8.047222222222222,114802
114824_0,-70.59664228395064,-33.544720555555536,85.0,15.0,1.0,1.0,2.950720164609054,114824
114824_1,-70.5966576923077,-33.555103504273504,105.0,19.0,0.0,0.0,6.8829059829059815,114824
114824_2,-70.57838303030304,-33.54502992424243,93.0,16.0,0.0,0.0,5.259343434343436,114824
114824_3,-70.59225090909091,-33.54893818181818,80.0,15.0,0.0,0.0,6.25,114824
200144_0,-70.58114508771928,-33.552218421052636,46.0,8.0,0.0,0.0,4.072807017543859,200144
200144_1,-70.56866214285715,-33.55487153061225,55.0,10.0,0.0,0.0,5.760884353741497,200144
