cod_cluster,lon,lat,S1,S2,S3,S4,time_min,COD_NVO
114303_0,-70.57722333333334,-33.53044095238096,190.0,35.0,0.0,0.0,13.40952380952381,114303
114303_1,-70.60469773109244,-33.521839831932766,143.0,26.0,0.0,0.0,4.999439775910363,114303
114303_2,-70.57533953488372,-33.52850839793279,556.0,102.0,2.0,2.0,12.512187769164521,114303
114303_3,-70.5634861564625,-33.53788204081636,529.0,98.0,1.0,1.0,17.09580498866214,114303
114831_0,-70.59832524999999,-33.51390974999999,122.0,22.0,1.0,1.0,6.125208333333333,114831
114831_1,-70.58872762886597,-33.51812948453608,146.0,26.0,0.0,0.0,4.287285223367698,114831
114831_2,-70.5799784375,-33.518583750000005,186.0,35.0,0.0,0.0,7.526909722222221,114831
114831_3,-70.5765,-33.51888000000001,54.0,10.0,0.0,0.0,9.283333333333333,114831
114802_0,-70.55131113207548,-33.51801594339623,117.0,21.0,0.0,0.0,8.646855345911948,114802
114802_1,-70.57207964467003,-33.514930913705584,348.0,65.0,1.0,1.0,3.715228426395938,114802
114802_2,-70.541518,-33.53571133333334,16.0,3.0,0.0,0.0,15.168888888888887,114802
114802_3,-70.55572499999998,-33.52467125,68.0,12.0,0.0,0.0,9.69375,114802
114824_0,-70.59670991596639,-33.555066974789916,203.0,38.0,2.0,2.0,6.831652661064423,114824
114824_1,-70.59659649681531,-33.544582484076415,242.0,45.0,0.0,0.0,2.9016985138004245,114824
114824_2,-70.5784111627907,-33.54501767441862,244.0,45.0,0.0,0.0,5.224160206718348,114824
114824_3,-70.59042058823529,-33.54790647058824,256.0,48.0,0.0,0.0,6.108823529411764,114824
200144_0,-70.56877226804126,-33.55484701030929,213.0,39.0,1.0,1.0,5.713745704467353,200144
200144_1,-70.58258,-33.556962926829264,78.0,15.0,0.0,0.0,2.3077235772357723,200144
200144_2,-70.58128053571426,-33.55218910714286,110.0,21.0,0.0,0.0,4.063095238095237,200144
200144_3,-70.573937,-33.55519699999999,120.0,23.0,0.0,0.0,4.789999999999999,200144
114816_0,-70.59265130434781,-33.56213739130435,104.0,19.0,1.0,1.0,5.599999999999998,114816
114816_1,-70.57763294117649,-33.561487647058826,106.0,20.0,0.0,0.0,2.6290849673202614,114816
114816_2,-70.56493064516128,-33.55918419354839,67.0,13.0,0.0,0.0,4.947849462365592,114816
114816_3,-70.57748500000004,-33.563435,91.0,17.0,0.0,0.0,5.933333333333334,114816
114816_4,-70.58880799999999,-33.567819,90.0,17.0,0.0,0.0,5.7299999999999995,114816
114805_0,-70.60630030927834,-33.56022546391753,228.0,42.0,1.0,1.0,1.71786941580756,114805
114805_1,-70.60625587155965,-33.55628284403669,161.0,30.0,0.0,0.0,3.0657492354740072,114805
114805_2,-70.59521357142859,-33.56624952380953,92.0,17.0,0.0,0.0,5.128968253968255,114805
114805_3,-70.60514,-33.56654000000002,26.0,5.0,0.0,0.0,1.8833333333333333,114805
114805_4,-70.60995267857143,-33.565148214285706,243.0,46.0,0.0,0.0,4.100892857142856,114805
200051_0,-70.60690035714285,-33.54723625,84.0,16.0,1.0,1.0,1.83720238095238,200051
200051_1,-70.60577346153846,-33.55148307692307,107.0,20.0,0.0,0.0,2.713461538461538,200051
200051_2,-70.606865625,-33.53941604166667,56.0,10.0,0.0,0.0,3.4812500000000015,200051
200051_3,-70.61049166666666,-33.55193925925925,104.0,19.0,0.0,0.0,3.3484567901234565,200051
