cod_cluster,lon,lat,S1,S2,S3,S4,time_min,COD_NVO
114303_0,-70.57506276139411,-33.52845163538872,280.0,51.0,1.0,1.0,12.555138516532631,114303
114303_1,-70.60465101694913,-33.521819237288135,52.0,9.0,0.0,0.0,5.0262711864406775,114303
114303_2,-70.58282968750001,-33.529759062500005,135.0,25.0,0.0,0.0,11.820833333333336,114303
114303_3,-70.56343714765096,-33.53781493288594,201.0,36.0,0.0,0.0,17.08215883668905,114303
114831_0,-70.58038079207921,-33.51869455445545,142.0,26.0,1.0,1.0,7.458580858085808,114831
114831_1,-70.58876141304346,-33.51798315217391,100.0,18.0,0.0,0.0,4.186231884057972,114831
114831_2,-70.5765,-33.51888000000001,39.0,7.0,0.0,0.0,9.283333333333333,114831
114831_3,-70.59832524999999,-33.51390974999999,72.0,13.0,0.0,0.0,6.125208333333333,114831
114802_0,-70.57479190476188,-33.51367535714286,149.0,27.0,0.0,0.0,3.1251984126984125,114802
114802_1,-70.5514705769231,-33.51798528846153,44.0,7.0,0.0,0.0,8.628846153846153,114802
114802_2,-70.56957815126047,-33.51598445378152,58.0,10.0,0.0,0.0,4.29719887955182,114802
114802_3,-70.54168315789474,-33.534882631578945,12.0,2.0,0.0,0.0,14.856140350877196,114802
114824_0,-70.59659649681531,-33.544582484076415,134.0,24.0,1.0,1.0,2.9016985138004245,114824
114824_1,-70.59677533898306,-33.55511686440678,88.0,16.0,0.0,0.0,6.838135593220336,114824
114824_2,-70.59324785714286,-33.54842642857143,109.0,20.0,0.0,0.0,5.966666666666667,114824
114824_3,-70.57846398496241,-33.54505939849625,99.0,18.0,0.0,0.0,5.265413533834589,114824
200144_0,-70.57375111111111,-33.55499777777778,57.0,11.0,0.0,0.0,4.929629629629629,200144
200144_1,-70.58128053571426,-33.55218910714286,43.0,8.0,0.0,0.0,4.063095238095237,200144
200144_2,-70.56877226804126,-33.55484701030929,116.0,22.0,0.0,0.0,5.713745704467353,200144
200144_3,-70.58241404761904,-33.55696357142857,35.0,6.0,0.0,0.0,2.3369047619047616,200144
114816_0,-70.56493064516128,-33.55918419354839,55.0,10.0,0.0,0.0,4.947849462365592,114816
114816_1,-70.57763294117649,-33.561487647058826,54.0,10.0,0.0,0.0,2.6290849673202614,114816
114816_2,-70.58880799999999,-33.567819,54.0,10.0,0.0,0.0,5.7299999999999995,114816
114816_3,-70.59265130434781,-33.56213739130435,38.0,7.0,0.0,0.0,5.599999999999998,114816
114816_4,-70.57748500000004,-33.563435,71.0,14.0,0.0,0.0,5.933333333333334,114816
114805_0,-70.6057643220339,-33.559860084745765,66.0,11.0,0.0,0.0,1.8617231638418081,114805
114805_1,-70.59521357142859,-33.56624952380953,21.0,4.0,0.0,0.0,5.128968253968255,114805
114805_2,-70.61043479999998,-33.56572619999999,46.0,8.0,0.0,0.0,4.156666666666665,114805
114805_3,-70.60308750000002,-33.562290000000004,21.0,4.0,0.0,0.0,3.4333333333333336,114805
114805_4,-70.60704648351648,-33.55596241758241,52.0,9.0,0.0,0.0,3.1987179487179502,114805
200051_0,-70.6104913207547,-33.552074716981124,46.0,8.0,0.0,0.0,3.405974842767295,200051
200051_1,-70.60683361702127,-33.53934872340426,26.0,5.0,0.0,0.0,3.4985815602836894,200051
200051_2,-70.60647789473684,-33.54840539473684,77.0,14.0,0.0,0.0,2.0861842105263158,200051
200051_3,-70.60788625,-33.54904,27.0,5.0,0.0,0.0,2.2312499999999997,200051
114825_0,-70.61752032608698,-33.54902510869565,67.0,12.0,1.0,1.0,4.772282608695653,114825
114825_1,-70.62627207792212,-33.553685714285706,51.0,9.0,0.0,0.0,1.9558441558441557,114825
114825_2,-70.61707074074074,-33.55420654320989,48.0,9.0,0.0,0.0,4.8897119341563755,114825
114825_3,-70.62709750000002,-33.555184999999994,73.0,13.0,0.0,0.0,2.7125000000000004,114825
114825_4,-70.62668463768115,-33.54873376811596,87.0,16.0,0.0,0.0,2.544444444444445,114825
114817_0,-70.62067285714286,-33.563640476190486,11.0,2.0,0.0,0.0,4.593650793650792,114817
114817_1,-70.61502529411764,-33.55834686274509,29.0,5.0,0.0,0.0,2.3787581699346405,114817
114817_2,-70.62384030769232,-33.56063738461538,78.0,15.0,0.0,0.0,3.7228205128205123,114817
114817_3,-70.6144012962963,-33.56142018518519,26.0,4.0,0.0,0.0,3.106481481481482,114817
114817_4,-70.62719000000001,-33.56427000000001,8.0,1.0,0.0,0.0,4.833333333333333,114817
114804_0,-70.599245,-33.53733180000001,27.0,5.0,0.0,0.0,3.6266666666666665,114804
114804_1,-70.60697415094339,-33.533106415094345,20.0,3.0,0.0,0.0,3.168553459119497,114804
114804_2,-70.60036259259257,-33.531829753086434,22.0,4.0,0.0,0.0,2.1549382716049377,114804
114804_3,-70.5983,-33.533528000000004,30.0,5.0,0.0,0.0,3.9899999999999998,114804
114804_4,-70.5995334375,-33.5284390625,3.0,1.0,0.0,0.0,4.154166666666667,114804
114315_0,-70.62117785714285,-33.527407857142855,22.0,4.0,0.0,0.0,0.9964285714285712,114315
114315_1,-70.63035733333332,-33.53066666666667,23.0,4.0,0.0,0.0,2.72,114315
114315_2,-70.61090333333333,-33.52901333333333,1.0,0.0,0.0,0.0,2.9805555555555556,114315
114315_3,-70.61935615384616,-33.53014076923077,41.0,8.0,0.0,0.0,2.0589743589743588,114315
114315_4,-70.61431363636362,-33.52573363636363,28.0,5.0,0.0,0.0,1.9924242424242422,114315
114806_0,-70.62797030120485,-33.53818415662651,115.0,22.0,1.0,1.0,2.7225903614457856,114806
114806_1,-70.61681575221242,-33.543927964601764,94.0,17.0,0.0,0.0,5.884808259587018,114806
114806_2,-70.61609333333332,-33.53921999999999,29.0,5.0,0.0,0.0,5.688888888888889,114806
114806_3,-70.61612577319588,-33.53532608247423,65.0,12.0,0.0,0.0,5.214432989690719,114806
114807_0,-70.64846864864866,-33.545840135135144,31.0,6.0,0.0,0.0,2.0349099099099095,114807
114807_1,-70.64049787878788,-33.54657151515152,30.0,6.0,0.0,0.0,3.5853535353535357,114807
114807_2,-70.63293,-33.55383,7.0,1.0,0.0,0.0,6.683333333333334,114807
114807_3,-70.63639379310344,-33.5492598275862,10.0,2.0,0.0,0.0,4.7077586206896544,114807
114811_0,-70.622563125,-33.591115625,88.0,16.0,1.0,1.0,3.3729166666666663,114811
114811_1,-70.61767026315788,-33.59214460526316,202.0,37.0,0.0,0.0,3.1945175438596496,114811
114811_2,-70.63518655172416,-33.61732724137931,15.0,3.0,0.0,0.0,9.280459770114943,114811
114811_3,-70.6410632727273,-33.58650036363637,31.0,5.0,0.0,0.0,7.583333333333334,114811
114826_0,-70.62530166666666,-33.62735541666667,43.0,8.0,0.0,0.0,2.826041666666667,114826
114826_1,-70.62603944444444,-33.62940944444444,184.0,32.0,0.0,0.0,3.058333333333333,114826
114826_2,-70.61911230769229,-33.62987109890111,19.0,3.0,0.0,0.0,4.6390109890109885,114826
114826_3,-70.62311578947369,-33.61460596491228,16.0,3.0,0.0,0.0,5.845321637426901,114826
114808_0,-70.64409461538463,-33.583426153846155,17.0,3.0,0.0,0.0,4.140384615384616,114808
114808_1,-70.6338136585366,-33.57902634146342,32.0,5.0,0.0,0.0,3.7495934959349597,114808
114808_2,-70.63906722222225,-33.58005851851852,32.0,6.0,0.0,0.0,2.338888888888888,114808
114808_3,-70.64500162790699,-33.578158139534885,15.0,3.0,0.0,0.0,2.986434108527132,114808
114808_4,-70.63544538461538,-33.581512307692314,22.0,4.0,0.0,0.0,3.551282051282051,114808
114809_0,-70.6565560784314,-33.5803274509804,41.0,7.0,0.0,0.0,3.7330065359477125,114809
114809_1,-70.6447575,-33.586338125000005,16.0,3.0,0.0,0.0,5.082291666666667,114809
114809_2,-70.65297381578948,-33.57773921052632,27.0,5.0,0.0,0.0,2.476096491228071,114809
114809_3,-70.65654790697673,-33.583554418604635,41.0,7.0,0.0,0.0,4.547674418604649,114809
114819_0,-70.6479453448276,-33.55806534482758,47.0,9.0,1.0,1.0,3.666379310344829,114819
114819_1,-70.6453509090909,-33.55923363636364,77.0,14.0,0.0,0.0,4.240909090909091,114819
114819_2,-70.65048923913045,-33.561472282608705,138.0,25.0,0.0,0.0,2.7353260869565212,114819
114819_3,-70.63634266666668,-33.56074916666666,94.0,18.0,0.0,0.0,4.750277777777776,114819
114819_4,-70.63936363636363,-33.56369969696971,111.0,21.0,0.0,0.0,2.8199494949494954,114819
114820_0,-70.59497000000003,-33.578957265306116,356.0,65.0,1.0,1.0,5.975510204081634,114820
114820_1,-70.58206026666666,-33.58925740000001,197.0,35.0,0.0,0.0,8.449888888888887,114820
114820_2,-70.6003545098039,-33.5886227777778,561.0,104.0,1.0,1.0,4.181917211328977,114820
114820_3,-70.59637266666667,-33.584003333333335,318.0,59.0,1.0,1.0,5.022777777777779,114820
114814_0,-70.64634396551725,-33.53569431034482,13.0,2.0,0.0,0.0,3.272988505747127,114814
114814_1,-70.63956366197183,-33.53339859154931,8.0,1.0,0.0,0.0,2.8474178403755883,114814
114814_2,-70.63755666666667,-33.53963000000001,9.0,2.0,0.0,0.0,3.3444444444444446,114814
114814_3,-70.64227802325583,-33.52581837209301,13.0,2.0,0.0,0.0,6.317635658914731,114814
114814_4,-70.63873640624998,-33.539464843750004,43.0,9.0,0.0,0.0,2.4348958333333335,114814
114828_0,-70.6505183098592,-33.552172394366195,35.0,7.0,0.0,0.0,3.709154929577464,114828
114828_1,-70.64244162790702,-33.55322430232557,52.0,11.0,0.0,0.0,2.0397286821705416,114828
114828_2,-70.63822333333331,-33.55593555555556,20.0,4.0,0.0,0.0,3.3574074074074076,114828
114828_3,-70.63538499999999,-33.5562932051282,47.0,9.0,0.0,0.0,3.333760683760685,114828
114801_0,-70.59614506578946,-33.609268092105246,168.0,31.0,0.0,0.0,6.1837719298245615,114801
114801_1,-70.58277259459454,-33.6070727027027,237.0,43.0,0.0,0.0,3.3064864864864867,114801
114801_2,-70.55900733333337,-33.61393681481478,156.0,28.0,0.0,0.0,8.757530864197529,114801
114801_3,-70.57559499999999,-33.605532,122.0,22.0,0.0,0.0,6.450000000000001,114801
114801_4,-70.56450439130431,-33.60082708695653,335.0,61.0,2.0,2.0,6.91217391304348,114801
114822_0,-70.56222984593836,-33.58646522408963,860.0,153.0,1.0,1.0,4.699486461251166,114822
